head,relation,tail,head_type,tail_type,label
10113978,CPI,Q86YF9,compound,protein,0
10113978,CPI,Q13625,compound,protein,0
10113978,CPI,Q9H8Y5,compound,protein,0
10113978,CPI,P08218,compound,protein,0
10113978,CPI,O43593,compound,protein,0
10113978,CPI,Q9NWT1,compound,protein,0
10113978,CPI,P35270,compound,protein,0
10113978,CPI,Q9UK00,compound,protein,0
10113978,CPI,Q9ULW6,compound,protein,0
10113978,CPI,Q9Y222,compound,protein,0
10113978,CPI,Q9NP73,compound,protein,0
10113978,CPI,Q9H9P5,compound,protein,0
10113978,CPI,Q9Y2C2,compound,protein,0
10113978,CPI,Q6UX04,compound,protein,0
10127622,CPI,P08922,compound,protein,1
10127622,CPI,P43403,compound,protein,1
10127622,CPI,P53350,compound,protein,1
10127622,CPI,Q02779,compound,protein,1
10127622,CPI,Q04912,compound,protein,1
10127622,CPI,Q12866,compound,protein,1
10127622,CPI,Q13555,compound,protein,1
10127622,CPI,Q6PHR2,compound,protein,1
10127622,CPI,Q8IVH8,compound,protein,1
10127622,CPI,Q8IY84,compound,protein,1
10127622,CPI,Q96BR1,compound,protein,1
10127622,CPI,Q9NSY1,compound,protein,1
10127622,CPI,Q9UQB9,compound,protein,1
10127622,CPI,P11473,compound,protein,0
10127622,CPI,Q96QE3,compound,protein,0
10127622,CPI,Q99700,compound,protein,0
10127622,CPI,P35462,compound,protein,0
10127622,CPI,Q13148,compound,protein,0
10127622,CPI,P08183,compound,protein,0
10127622,CPI,P48431,compound,protein,0
10127622,CPI,Q96C45,compound,protein,0
10127622,CPI,Q495C1,compound,protein,0
10127622,CPI,Q15849,compound,protein,0
10127622,CPI,Q504Y2,compound,protein,0
10127622,CPI,Q8NEA9,compound,protein,0
10127622,CPI,P20592,compound,protein,0
10127622,CPI,P24539,compound,protein,0
10127622,CPI,Q6ZMZ0,compound,protein,0
10127622,CPI,Q9Y4H2,compound,protein,0
10127622,CPI,Q99525,compound,protein,0
10127622,CPI,Q3MJ13,compound,protein,0
10127622,CPI,Q6NUN7,compound,protein,0
10127622,CPI,Q8TB37,compound,protein,0
10127622,CPI,P61266,compound,protein,0
10127622,CPI,B7ZAQ6,compound,protein,0
10127622,CPI,Q9BYE2,compound,protein,0
10152654,CPI,Q92887,compound,protein,0
101616,CPI,Q08345,compound,protein,0
10168,CPI,P30518,compound,protein,0
10172943,CPI,P36544,compound,protein,0
10172943,CPI,P51956,compound,protein,0
10173949,CPI,P35968,compound,protein,1
10182969,CPI,P07477,compound,protein,1
10200390,CPI,P11362,compound,protein,1
10200390,CPI,P24941,compound,protein,1
10200390,CPI,P68400,compound,protein,1
10200390,CPI,Q13555,compound,protein,1
10200390,CPI,Q13882,compound,protein,1
10200390,CPI,Q14012,compound,protein,1
10200390,CPI,Q8IW41,compound,protein,1
10200390,CPI,Q9UM73,compound,protein,1
10200390,CPI,Q13043,compound,protein,0
10200390,CPI,P19838,compound,protein,0
10200390,CPI,Q8N568,compound,protein,0
10206,CPI,O75496,compound,protein,1
10206,CPI,P51812,compound,protein,0
10208,CPI,P42345,compound,protein,1
102175,CPI,P0DMS8,compound,protein,1
102175,CPI,P50406,compound,protein,0
10219,CPI,Q12809,compound,protein,1
10219,CPI,O15438,compound,protein,0
102614,CPI,P53004,compound,protein,1
102614,CPI,P10275,compound,protein,0
10275777,CPI,Q12809,compound,protein,1
10291556,CPI,O75496,compound,protein,1
10296883,CPI,O43781,compound,protein,1
10296883,CPI,Q16288,compound,protein,1
10296883,CPI,Q9BZE4,compound,protein,1
10296883,CPI,Q9HAZ1,compound,protein,1
10296883,CPI,Q9UEE5,compound,protein,1
10296883,CPI,Q9Y4K4,compound,protein,1
10296883,CPI,P42345,compound,protein,0
10296883,CPI,P30411,compound,protein,0
10296883,CPI,P84022,compound,protein,0
10296883,CPI,Q92974,compound,protein,0
10296883,CPI,O60513,compound,protein,0
10296883,CPI,P82933,compound,protein,0
10302451,CPI,P11362,compound,protein,1
10302451,CPI,P42684,compound,protein,1
10302451,CPI,Q96GD4,compound,protein,1
10302451,CPI,Q9Y5N1,compound,protein,0
10313,CPI,O75116,compound,protein,0
10322450,CPI,Q15822,compound,protein,0
10322450,CPI,P36544,compound,protein,0
10357822,CPI,P22694,compound,protein,0
10365,CPI,P41229,compound,protein,1
10366136,CPI,P04629,compound,protein,1
10366136,CPI,Q9UGJ0,compound,protein,1
10366136,CPI,Q9UKE5,compound,protein,1
10366136,CPI,P51817,compound,protein,0
10366136,CPI,P0DMS8,compound,protein,0
10366136,CPI,Q13554,compound,protein,0
10366136,CPI,Q9NUW8,compound,protein,0
10370504,CPI,P50613,compound,protein,0
10370504,CPI,Q16620,compound,protein,0
10377751,CPI,O00329,compound,protein,1
10377751,CPI,P51151,compound,protein,1
10377751,CPI,O75469,compound,protein,0
10410894,CPI,P16473,compound,protein,1
10427712,CPI,O15111,compound,protein,1
10427712,CPI,O95819,compound,protein,1
10427712,CPI,P19525,compound,protein,1
10427712,CPI,P22607,compound,protein,1
10427712,CPI,P48736,compound,protein,1
10427712,CPI,P49840,compound,protein,1
10427712,CPI,P57059,compound,protein,1
10427712,CPI,Q13546,compound,protein,1
10427712,CPI,Q15569,compound,protein,1
10427712,CPI,Q8NEV4,compound,protein,1
10427712,CPI,Q96BR1,compound,protein,1
10427712,CPI,Q9H093,compound,protein,1
10427712,CPI,Q9H4B4,compound,protein,1
10427712,CPI,Q9NWZ3,compound,protein,1
10427712,CPI,Q9UK32,compound,protein,1
10427712,CPI,Q9Y6R4,compound,protein,1
10427712,CPI,P05129,compound,protein,0
10427712,CPI,O75874,compound,protein,0
10427712,CPI,Q9UBN7,compound,protein,0
10427712,CPI,P37840,compound,protein,0
10427712,CPI,Q03164,compound,protein,0
10427712,CPI,Q96KB5,compound,protein,0
10427712,CPI,Q9UBT6,compound,protein,0
10427712,CPI,P10253,compound,protein,0
10427712,CPI,O95398,compound,protein,0
10427712,CPI,P06746,compound,protein,0
10427712,CPI,P42330,compound,protein,0
10427712,CPI,P31644,compound,protein,0
10427712,CPI,Q8NER1,compound,protein,0
10427712,CPI,P34972,compound,protein,0
10427712,CPI,O15379,compound,protein,0
10427712,CPI,P05177,compound,protein,0
10427712,CPI,P10826,compound,protein,0
10427712,CPI,P49454,compound,protein,0
10427712,CPI,Q5T1B0,compound,protein,0
10430360,CPI,Q9UKE5,compound,protein,1
10452020,CPI,P50406,compound,protein,0
10452020,CPI,P28223,compound,protein,0
10461508,CPI,P11474,compound,protein,0
104741,CPI,Q96RI1,compound,protein,1
104741,CPI,P30939,compound,protein,0
104845,CPI,P06280,compound,protein,1
104865,CPI,P83916,compound,protein,0
104865,CPI,P05177,compound,protein,0
105007,CPI,O95342,compound,protein,1
105078,CPI,P31644,compound,protein,1
10531,CPI,P08588,compound,protein,1
10531,CPI,P11362,compound,protein,0
10607,CPI,O15118,compound,protein,1
10607,CPI,Q15349,compound,protein,0
10607,CPI,P35869,compound,protein,0
10660,CPI,P08913,compound,protein,1
10660,CPI,O95342,compound,protein,0
10687292,CPI,P22736,compound,protein,1
10742,CPI,O43570,compound,protein,1
10748,CPI,Q9Y2D0,compound,protein,0
10748,CPI,Q9HAZ1,compound,protein,0
10748,CPI,P36888,compound,protein,0
1075698,CPI,Q9BWU1,compound,protein,0
107641,CPI,P41594,compound,protein,0
107715,CPI,O95264,compound,protein,1
107715,CPI,P25100,compound,protein,1
107715,CPI,P35368,compound,protein,1
107715,CPI,Q13153,compound,protein,0
107715,CPI,P54132,compound,protein,0
107715,CPI,P23458,compound,protein,0
107751,CPI,P10635,compound,protein,0
107780,CPI,P11229,compound,protein,1
107780,CPI,Q13639,compound,protein,1
107780,CPI,Q9NUW8,compound,protein,1
107867,CPI,P08172,compound,protein,1
107867,CPI,P78527,compound,protein,0
107905,CPI,O75582,compound,protein,0
107926,CPI,P27695,compound,protein,1
107926,CPI,P14780,compound,protein,0
107982,CPI,Q96KQ7,compound,protein,1
107985,CPI,O15118,compound,protein,1
107985,CPI,P35354,compound,protein,1
1080352,CPI,P51812,compound,protein,1
1080352,CPI,Q6W5P4,compound,protein,0
108046,CPI,P00533,compound,protein,0
108092,CPI,P08183,compound,protein,1
108107,CPI,P10636,compound,protein,1
108107,CPI,Q16665,compound,protein,1
108107,CPI,Q9P0L9,compound,protein,1
108107,CPI,Q14680,compound,protein,0
10831,CPI,P08172,compound,protein,1
10831,CPI,P21918,compound,protein,1
10831,CPI,O14757,compound,protein,0
10831,CPI,P12931,compound,protein,0
10947895,CPI,P14416,compound,protein,1
10947895,CPI,P25100,compound,protein,1
10947895,CPI,P28566,compound,protein,1
10947895,CPI,P46098,compound,protein,1
10947895,CPI,P51957,compound,protein,0
1102,CPI,Q16881,compound,protein,1
1102,CPI,Q460N5,compound,protein,0
1102,CPI,P00742,compound,protein,0
11052947,CPI,Q02763,compound,protein,0
110634,CPI,O60240,compound,protein,1
11095,CPI,Q16236,compound,protein,1
11152667,CPI,P07949,compound,protein,1
11152667,CPI,Q05655,compound,protein,1
11152667,CPI,Q16513,compound,protein,1
11152667,CPI,Q96L34,compound,protein,1
11152667,CPI,P21731,compound,protein,0
11152667,CPI,P30542,compound,protein,0
11152667,CPI,P06401,compound,protein,0
11152667,CPI,P53350,compound,protein,0
11152667,CPI,P34969,compound,protein,0
11152667,CPI,P28223,compound,protein,0
11154555,CPI,P08913,compound,protein,1
11154555,CPI,P35367,compound,protein,1
11167602,CPI,P07947,compound,protein,1
11167602,CPI,P08913,compound,protein,1
11167602,CPI,P36888,compound,protein,1
11167602,CPI,P49703,compound,protein,0
11180808,CPI,Q9Y570,compound,protein,0
11238823,CPI,P50052,compound,protein,1
11243969,CPI,Q12884,compound,protein,1
11243969,CPI,O95342,compound,protein,0
11270783,CPI,P29274,compound,protein,1
11292191,CPI,Q9Y5Y4,compound,protein,1
11292191,CPI,P33981,compound,protein,0
11292680,CPI,P08684,compound,protein,0
11296282,CPI,Q96RI1,compound,protein,0
11296583,CPI,P34969,compound,protein,0
11302540,CPI,Q12791,compound,protein,1
11304743,CPI,P21554,compound,protein,0
11317348,CPI,P15735,compound,protein,0
11327430,CPI,O60840,compound,protein,0
11338033,CPI,O43283,compound,protein,1
11338033,CPI,O60674,compound,protein,1
11338033,CPI,O75460,compound,protein,1
11338033,CPI,O96013,compound,protein,1
11338033,CPI,P21127,compound,protein,1
11338033,CPI,P29317,compound,protein,1
11338033,CPI,P42345,compound,protein,1
11338033,CPI,P45984,compound,protein,1
11338033,CPI,P53355,compound,protein,1
11338033,CPI,P54762,compound,protein,1
11338033,CPI,P68400,compound,protein,1
11338033,CPI,Q00537,compound,protein,1
11338033,CPI,Q13470,compound,protein,1
11338033,CPI,Q16288,compound,protein,1
11338033,CPI,Q86UX6,compound,protein,1
11338033,CPI,Q86Z02,compound,protein,1
11338033,CPI,Q8IYT8,compound,protein,1
11338033,CPI,Q9H3Y6,compound,protein,1
11338033,CPI,Q9HBH9,compound,protein,1
11338033,CPI,Q9NRH2,compound,protein,1
11338033,CPI,Q5VTD9,compound,protein,0
11338033,CPI,P04259,compound,protein,0
11338033,CPI,A5D8V6,compound,protein,0
11338033,CPI,Q8N8X9,compound,protein,0
11338033,CPI,Q96LW7,compound,protein,0
11338033,CPI,Q16651,compound,protein,0
11338033,CPI,Q86YJ5,compound,protein,0
11338033,CPI,Q9Y3P4,compound,protein,0
11338033,CPI,Q8N8U3,compound,protein,0
11338033,CPI,Q86Y01,compound,protein,0
11338033,CPI,Q8N436,compound,protein,0
11338033,CPI,P55073,compound,protein,0
11338033,CPI,Q9UHV5,compound,protein,0
11360300,CPI,P27487,compound,protein,1
11364421,CPI,O14730,compound,protein,1
11364421,CPI,O15197,compound,protein,1
11364421,CPI,O75914,compound,protein,1
11364421,CPI,P0C1S8,compound,protein,1
11364421,CPI,P15056,compound,protein,1
11364421,CPI,P42338,compound,protein,1
11364421,CPI,Q13470,compound,protein,1
11364421,CPI,Q14004,compound,protein,1
11364421,CPI,Q15139,compound,protein,1
11364421,CPI,Q92772,compound,protein,1
11364421,CPI,Q96D53,compound,protein,1
11364421,CPI,Q96L34,compound,protein,1
11364421,CPI,Q9BUB5,compound,protein,1
11364421,CPI,Q9BX84,compound,protein,1
11364421,CPI,Q9BYT3,compound,protein,1
11364421,CPI,P21397,compound,protein,0
11364421,CPI,P30989,compound,protein,0
11364421,CPI,P00734,compound,protein,0
11364421,CPI,P40763,compound,protein,0
11364421,CPI,P19838,compound,protein,0
11364421,CPI,P30411,compound,protein,0
11364421,CPI,Q08493,compound,protein,0
11364421,CPI,P27815,compound,protein,0
11364421,CPI,P28074,compound,protein,0
11364421,CPI,P35218,compound,protein,0
11364421,CPI,P18505,compound,protein,0
11364421,CPI,O00591,compound,protein,0
11364421,CPI,P43681,compound,protein,0
11373846,CPI,P10275,compound,protein,0
11382492,CPI,P16473,compound,protein,1
11395181,CPI,Q13882,compound,protein,0
11403114,CPI,P22303,compound,protein,1
11403114,CPI,P36888,compound,protein,0
11403114,CPI,P41143,compound,protein,0
11427553,CPI,O14578,compound,protein,1
11427553,CPI,O94768,compound,protein,1
11427553,CPI,P11309,compound,protein,1
11427553,CPI,P29376,compound,protein,1
11427553,CPI,P50613,compound,protein,1
11427553,CPI,P51955,compound,protein,1
11427553,CPI,Q12866,compound,protein,1
11427553,CPI,Q15208,compound,protein,1
11427553,CPI,Q16584,compound,protein,1
11427553,CPI,Q8TDR2,compound,protein,1
11427553,CPI,Q92772,compound,protein,1
11427553,CPI,Q9UF33,compound,protein,1
11427553,CPI,Q9UK32,compound,protein,1
11427553,CPI,Q9Y6E0,compound,protein,1
11427553,CPI,P51151,compound,protein,0
11427553,CPI,P14416,compound,protein,0
11427553,CPI,P08172,compound,protein,0
11427553,CPI,P22303,compound,protein,0
11427553,CPI,Q9UBS5,compound,protein,0
11427553,CPI,P16050,compound,protein,0
11427553,CPI,P08173,compound,protein,0
11427553,CPI,E0CX11,compound,protein,0
11427553,CPI,Q17R60,compound,protein,0
11427553,CPI,Q6P995,compound,protein,0
11427553,CPI,P78363,compound,protein,0
11427553,CPI,Q969W1,compound,protein,0
11427553,CPI,Q8NEL9,compound,protein,0
11427553,CPI,O60543,compound,protein,0
11427553,CPI,Q12894,compound,protein,0
11427553,CPI,Q9BY77,compound,protein,0
11427553,CPI,P43357,compound,protein,0
11434515,CPI,P08173,compound,protein,1
11438771,CPI,O60939,compound,protein,0
11442891,CPI,P11362,compound,protein,1
11442891,CPI,P42680,compound,protein,1
11442891,CPI,Q13188,compound,protein,1
11442891,CPI,Q14289,compound,protein,1
11442891,CPI,Q96GD4,compound,protein,1
11442891,CPI,Q02763,compound,protein,0
11442891,CPI,Q08881,compound,protein,0
11442891,CPI,Q99808,compound,protein,0
11442891,CPI,Q9Y2H1,compound,protein,0
11442891,CPI,Q13237,compound,protein,0
11450633,CPI,P51451,compound,protein,0
11450633,CPI,P43220,compound,protein,0
11451527,CPI,P11362,compound,protein,1
11451527,CPI,O00591,compound,protein,0
114709,CPI,Q9Y463,compound,protein,0
11476171,CPI,O60674,compound,protein,1
11476171,CPI,P21802,compound,protein,1
11476171,CPI,P22455,compound,protein,1
11476171,CPI,P53350,compound,protein,1
11476171,CPI,P35462,compound,protein,0
11476171,CPI,P50406,compound,protein,0
11476171,CPI,P41145,compound,protein,0
11485656,CPI,O75582,compound,protein,1
11485656,CPI,P07947,compound,protein,1
11485656,CPI,P11511,compound,protein,1
11485656,CPI,P24941,compound,protein,1
11485656,CPI,P34947,compound,protein,1
11485656,CPI,P45983,compound,protein,1
11485656,CPI,P49841,compound,protein,1
11485656,CPI,Q07002,compound,protein,1
11485656,CPI,Q13163,compound,protein,1
11485656,CPI,Q15831,compound,protein,1
11485656,CPI,Q16644,compound,protein,1
11485656,CPI,Q5VT25,compound,protein,1
11485656,CPI,Q8N752,compound,protein,1
11485656,CPI,Q8NI60,compound,protein,1
11485656,CPI,Q96L34,compound,protein,1
11485656,CPI,Q96NX5,compound,protein,1
11485656,CPI,Q9P0L2,compound,protein,1
11485656,CPI,Q99720,compound,protein,0
11485656,CPI,P11308,compound,protein,0
11485656,CPI,O15439,compound,protein,0
11485656,CPI,P40225,compound,protein,0
11485656,CPI,O75604,compound,protein,0
11485656,CPI,P23219,compound,protein,0
11485656,CPI,Q9NQL9,compound,protein,0
11485656,CPI,Q2T9J0,compound,protein,0
11485656,CPI,Q9BYE4,compound,protein,0
11485656,CPI,Q13432,compound,protein,0
11485656,CPI,Q02241,compound,protein,0
11485656,CPI,Q96NN9,compound,protein,0
11485656,CPI,O43157,compound,protein,0
11485656,CPI,Q9H611,compound,protein,0
11488320,CPI,P00533,compound,protein,1
11488320,CPI,Q9Y572,compound,protein,1
11494412,CPI,P10275,compound,protein,0
11494412,CPI,P11473,compound,protein,0
11497983,CPI,O95819,compound,protein,1
11497983,CPI,Q9HAZ1,compound,protein,1
11497983,CPI,Q9HBY8,compound,protein,1
11497983,CPI,Q9UHD2,compound,protein,1
11497983,CPI,Q9UQB9,compound,protein,1
11497983,CPI,P55055,compound,protein,0
11497983,CPI,P02545,compound,protein,0
11497983,CPI,P35414,compound,protein,0
11497983,CPI,Q15125,compound,protein,0
11519070,CPI,P08912,compound,protein,1
11519070,CPI,O75582,compound,protein,0
115368,CPI,P21917,compound,protein,1
115368,CPI,P23975,compound,protein,1
115368,CPI,Q16236,compound,protein,0
115368,CPI,Q9BVS4,compound,protein,0
11556711,CPI,P41143,compound,protein,0
11597537,CPI,O75460,compound,protein,1
11598628,CPI,O60674,compound,protein,1
11598628,CPI,P06276,compound,protein,0
11612883,CPI,Q16539,compound,protein,1
11618368,CPI,O94953,compound,protein,0
11626560,CPI,O15075,compound,protein,1
11626560,CPI,O15146,compound,protein,1
11626560,CPI,O75747,compound,protein,1
11626560,CPI,P04629,compound,protein,1
11626560,CPI,P25929,compound,protein,1
11626560,CPI,P27037,compound,protein,1
11626560,CPI,P29323,compound,protein,1
11626560,CPI,P30530,compound,protein,1
11626560,CPI,P49760,compound,protein,1
11626560,CPI,P52333,compound,protein,1
11626560,CPI,P54756,compound,protein,1
11626560,CPI,P80370,compound,protein,1
11626560,CPI,Q00537,compound,protein,1
11626560,CPI,Q07002,compound,protein,1
11626560,CPI,Q08345,compound,protein,1
11626560,CPI,Q7KZI7,compound,protein,1
11626560,CPI,Q8IW41,compound,protein,1
11626560,CPI,Q8N4C8,compound,protein,1
11626560,CPI,Q8TDR2,compound,protein,1
11626560,CPI,Q8WXR4,compound,protein,1
11626560,CPI,Q96Q40,compound,protein,1
11626560,CPI,Q9H093,compound,protein,1
11626560,CPI,Q9UQ88,compound,protein,1
11626560,CPI,Q92731,compound,protein,0
11626560,CPI,Q05513,compound,protein,0
11626560,CPI,P00915,compound,protein,0
11626560,CPI,Q9UBS5,compound,protein,0
11626560,CPI,P25100,compound,protein,0
11626560,CPI,O75147,compound,protein,0
11626560,CPI,P40197,compound,protein,0
11626560,CPI,Q9BXY8,compound,protein,0
11626560,CPI,P31270,compound,protein,0
11626560,CPI,Q32M45,compound,protein,0
11626560,CPI,Q13683,compound,protein,0
11626560,CPI,P51149,compound,protein,0
11626560,CPI,Q8WVZ7,compound,protein,0
11626560,CPI,Q9HBJ0,compound,protein,0
11626560,CPI,Q86WZ6,compound,protein,0
11626560,CPI,O95405,compound,protein,0
11626560,CPI,Q6Q4G3,compound,protein,0
11626560,CPI,O43734,compound,protein,0
11626560,CPI,Q9BZW5,compound,protein,0
11626560,CPI,Q9P267,compound,protein,0
11631681,CPI,P51812,compound,protein,1
11631681,CPI,Q96BR1,compound,protein,0
11634155,CPI,Q05940,compound,protein,1
11634725,CPI,P53350,compound,protein,1
11640390,CPI,O95835,compound,protein,1
11640390,CPI,P08183,compound,protein,1
11646823,CPI,P41594,compound,protein,1
11646823,CPI,P07332,compound,protein,0
11654378,CPI,Q99720,compound,protein,0
11654378,CPI,P25100,compound,protein,0
11656518,CPI,O95747,compound,protein,1
11656518,CPI,P07333,compound,protein,1
11656518,CPI,P19784,compound,protein,1
11656518,CPI,P29322,compound,protein,1
11656518,CPI,P49759,compound,protein,1
11656518,CPI,P49761,compound,protein,1
11656518,CPI,Q00535,compound,protein,1
11656518,CPI,Q00537,compound,protein,1
11656518,CPI,Q02156,compound,protein,1
11656518,CPI,Q07002,compound,protein,1
11656518,CPI,Q13131,compound,protein,1
11656518,CPI,Q13188,compound,protein,1
11656518,CPI,Q13976,compound,protein,1
11656518,CPI,Q15208,compound,protein,1
11656518,CPI,Q15746,compound,protein,1
11656518,CPI,Q2M2I8,compound,protein,1
11656518,CPI,Q7L7X3,compound,protein,1
11656518,CPI,Q86Y07,compound,protein,1
11656518,CPI,Q8NE63,compound,protein,1
11656518,CPI,Q8NFD2,compound,protein,1
11656518,CPI,Q8NG66,compound,protein,1
11656518,CPI,Q92918,compound,protein,1
11656518,CPI,Q96GD4,compound,protein,1
11656518,CPI,Q9BXA7,compound,protein,1
11656518,CPI,Q9H093,compound,protein,1
11656518,CPI,Q9P2K8,compound,protein,1
11656518,CPI,O43193,compound,protein,0
11656518,CPI,P30556,compound,protein,0
11656518,CPI,P16473,compound,protein,0
11656518,CPI,Q96MM3,compound,protein,0
11656518,CPI,Q8TDP1,compound,protein,0
11656518,CPI,Q92581,compound,protein,0
11656518,CPI,Q9UPW0,compound,protein,0
11656518,CPI,Q8WXH2,compound,protein,0
11656518,CPI,P35611,compound,protein,0
11656518,CPI,O95070,compound,protein,0
11656518,CPI,Q9H8K7,compound,protein,0
11656518,CPI,P59826,compound,protein,0
11656518,CPI,Q9UMR2,compound,protein,0
11656518,CPI,Q8N878,compound,protein,0
11656518,CPI,Q9H6U6,compound,protein,0
11656518,CPI,Q16878,compound,protein,0
11656518,CPI,Q9P003,compound,protein,0
11658860,CPI,P18825,compound,protein,1
11658860,CPI,P31751,compound,protein,0
11658860,CPI,Q13163,compound,protein,0
11667893,CPI,O75385,compound,protein,1
11667893,CPI,P09619,compound,protein,1
11667893,CPI,P16591,compound,protein,1
11667893,CPI,P29317,compound,protein,1
11667893,CPI,P45984,compound,protein,1
11667893,CPI,Q02156,compound,protein,1
11667893,CPI,Q13043,compound,protein,1
11667893,CPI,Q13188,compound,protein,1
11667893,CPI,Q5S007,compound,protein,1
11667893,CPI,Q96D53,compound,protein,1
11667893,CPI,Q99755,compound,protein,1
11667893,CPI,Q9H0K1,compound,protein,1
11667893,CPI,Q9UQM7,compound,protein,1
11667893,CPI,O75496,compound,protein,0
11667893,CPI,P08912,compound,protein,0
11667893,CPI,Q92769,compound,protein,0
11667893,CPI,O94782,compound,protein,0
11667893,CPI,P83916,compound,protein,0
11667893,CPI,P21452,compound,protein,0
11667893,CPI,Q9NR56,compound,protein,0
11667893,CPI,P08172,compound,protein,0
11667893,CPI,P35367,compound,protein,0
11667893,CPI,Q96KQ7,compound,protein,0
11667893,CPI,P35462,compound,protein,0
11667893,CPI,P46098,compound,protein,0
11667893,CPI,Q9UIF8,compound,protein,0
11667893,CPI,P11388,compound,protein,0
11667893,CPI,Q12979,compound,protein,0
11667893,CPI,Q9NZ01,compound,protein,0
11667893,CPI,Q4AE62,compound,protein,0
11667893,CPI,Q9H8Y5,compound,protein,0
11667893,CPI,Q9H6L5,compound,protein,0
11667893,CPI,P41220,compound,protein,0
11667893,CPI,Q15269,compound,protein,0
11667893,CPI,Q5VU92,compound,protein,0
11667893,CPI,O94842,compound,protein,0
11667893,CPI,O43290,compound,protein,0
11667893,CPI,O43808,compound,protein,0
11667893,CPI,Q9BQK8,compound,protein,0
11676786,CPI,O00625,compound,protein,1
11676786,CPI,P25100,compound,protein,0
11676786,CPI,Q99928,compound,protein,0
11683,CPI,P02545,compound,protein,1
11712649,CPI,O00329,compound,protein,1
11712649,CPI,O14757,compound,protein,1
11712649,CPI,O14976,compound,protein,1
