head,relation,tail,head_type,tail_type,label
10127622,CPI,Q8IYT8,compound,protein,1
10127622,CPI,Q8NI60,compound,protein,1
10127622,CPI,Q99640,compound,protein,1
10127622,CPI,Q9H1R3,compound,protein,1
10127622,CPI,Q9NSY1,compound,protein,1
10127622,CPI,Q9P0L2,compound,protein,1
10127622,CPI,Q8N474,compound,protein,0
10127622,CPI,Q01543,compound,protein,0
10127622,CPI,Q96SD1,compound,protein,0
10127622,CPI,P17050,compound,protein,0
10127622,CPI,Q9ULW8,compound,protein,0
10127622,CPI,Q9BQF6,compound,protein,0
10127622,CPI,P25815,compound,protein,0
10127622,CPI,P54578,compound,protein,0
10127622,CPI,P51553,compound,protein,0
10127622,CPI,P78559,compound,protein,0
10127622,CPI,P15169,compound,protein,0
10131112,CPI,Q9P2E9,compound,protein,0
10133,CPI,Q8TDU6,compound,protein,1
10141893,CPI,P21554,compound,protein,1
10154,CPI,P80075,compound,protein,0
10168,CPI,Q9UNQ0,compound,protein,0
10172943,CPI,P06733,compound,protein,0
10172943,CPI,P28223,compound,protein,0
10173277,CPI,Q9Y2I7,compound,protein,1
10173277,CPI,Q08345,compound,protein,0
10173949,CPI,P15056,compound,protein,1
10173949,CPI,Q99798,compound,protein,0
10184653,CPI,O14920,compound,protein,1
10184653,CPI,O96017,compound,protein,1
10184653,CPI,P27361,compound,protein,1
10184653,CPI,P42680,compound,protein,1
10184653,CPI,P57059,compound,protein,1
10184653,CPI,Q13043,compound,protein,1
10184653,CPI,Q13873,compound,protein,1
10184653,CPI,Q16832,compound,protein,1
10184653,CPI,Q8N752,compound,protein,1
10184653,CPI,Q8NEV4,compound,protein,1
10184653,CPI,Q96Q40,compound,protein,1
10184653,CPI,Q9NY57,compound,protein,1
10184653,CPI,Q9UHD2,compound,protein,1
10184653,CPI,Q9Y5S2,compound,protein,1
10184653,CPI,Q9Y6M4,compound,protein,1
10184653,CPI,A0AVT1,compound,protein,0
10184653,CPI,Q9Y570,compound,protein,0
10184653,CPI,Q9NQB0,compound,protein,0
10184653,CPI,P20393,compound,protein,0
10184653,CPI,P11597,compound,protein,0
10184653,CPI,P29459,compound,protein,0
10184653,CPI,P10600,compound,protein,0
10184653,CPI,Q12772,compound,protein,0
10184653,CPI,Q9Y694,compound,protein,0
10184653,CPI,P02788,compound,protein,0
10184653,CPI,Q9BTZ2,compound,protein,0
10184653,CPI,P27169,compound,protein,0
101989,CPI,Q14994,compound,protein,1
10200390,CPI,O75116,compound,protein,1
10200390,CPI,P42685,compound,protein,1
10200390,CPI,Q06187,compound,protein,1
10200390,CPI,Q86V86,compound,protein,1
10200390,CPI,Q9BXA7,compound,protein,1
10200390,CPI,Q08211,compound,protein,0
10200390,CPI,Q8N474,compound,protein,0
10201696,CPI,P07339,compound,protein,1
10201696,CPI,P07711,compound,protein,1
10202642,CPI,O75874,compound,protein,0
10205,CPI,P11712,compound,protein,1
10205,CPI,Q9NUW8,compound,protein,1
10205,CPI,Q9Y2I7,compound,protein,0
10219,CPI,P35372,compound,protein,1
10219,CPI,Q16665,compound,protein,1
10224714,CPI,P25929,compound,protein,0
10235,CPI,Q96D31,compound,protein,0
10253143,CPI,P34972,compound,protein,1
10275789,CPI,O00750,compound,protein,1
10275789,CPI,P80098,compound,protein,0
10296883,CPI,O43293,compound,protein,1
10296883,CPI,P35968,compound,protein,1
10296883,CPI,P68400,compound,protein,1
10296883,CPI,Q13555,compound,protein,1
10296883,CPI,Q9Y5L3,compound,protein,0
10296883,CPI,P17752,compound,protein,0
10297043,CPI,P07949,compound,protein,1
10297043,CPI,Q9UBB5,compound,protein,0
10302451,CPI,P00519,compound,protein,1
10302451,CPI,P51685,compound,protein,0
10302451,CPI,O60741,compound,protein,0
10313,CPI,P51685,compound,protein,0
10322450,CPI,Q92633,compound,protein,0
10330240,CPI,P25021,compound,protein,0
10343454,CPI,P20393,compound,protein,0
1034641,CPI,P19971,compound,protein,0
1034641,CPI,O75676,compound,protein,0
1036002,CPI,O43193,compound,protein,0
10365,CPI,Q6N021,compound,protein,1
10365,CPI,Q9Y2K7,compound,protein,1
10365,CPI,O60741,compound,protein,0
10366136,CPI,Q13627,compound,protein,1
10366136,CPI,Q9NWZ3,compound,protein,1
10366136,CPI,Q9P2R7,compound,protein,1
10366136,CPI,P35573,compound,protein,0
10366136,CPI,P15884,compound,protein,0
10370504,CPI,Q9UBB5,compound,protein,0
10377751,CPI,Q8TBC4,compound,protein,0
10385095,CPI,O94925,compound,protein,0
10398360,CPI,Q9Y4U1,compound,protein,0
10404245,CPI,P10636,compound,protein,1
10407195,CPI,Q13639,compound,protein,0
10407195,CPI,Q6W5P4,compound,protein,0
10410310,CPI,Q9NVM4,compound,protein,0
10410894,CPI,P10276,compound,protein,1
10410894,CPI,P10826,compound,protein,1
10427712,CPI,O43283,compound,protein,1
10427712,CPI,P06239,compound,protein,1
10427712,CPI,P37173,compound,protein,1
10427712,CPI,P45983,compound,protein,1
10427712,CPI,P49748,compound,protein,1
10427712,CPI,P51955,compound,protein,1
10427712,CPI,P53778,compound,protein,1
10427712,CPI,P54753,compound,protein,1
10427712,CPI,Q07912,compound,protein,1
10427712,CPI,Q12866,compound,protein,1
10427712,CPI,Q13163,compound,protein,1
10427712,CPI,Q13177,compound,protein,1
10427712,CPI,Q13188,compound,protein,1
10427712,CPI,Q13464,compound,protein,1
10427712,CPI,Q13705,compound,protein,1
10427712,CPI,Q13873,compound,protein,1
10427712,CPI,Q86UE8,compound,protein,1
10427712,CPI,Q8N752,compound,protein,1
10427712,CPI,Q9UIK4,compound,protein,1
10427712,CPI,P08559,compound,protein,0
10427712,CPI,Q15077,compound,protein,0
10427712,CPI,P10092,compound,protein,0
10427712,CPI,Q09428,compound,protein,0
10427712,CPI,P49915,compound,protein,0
10427712,CPI,Q02127,compound,protein,0
10427712,CPI,Q05193,compound,protein,0
10427712,CPI,P69905,compound,protein,0
10427712,CPI,Q9BQF6,compound,protein,0
10430360,CPI,P49761,compound,protein,1
10446295,CPI,Q9H3N8,compound,protein,1
10448938,CPI,O15197,compound,protein,0
1046,CPI,Q93008,compound,protein,0
10461815,CPI,O14757,compound,protein,1
10461815,CPI,O75716,compound,protein,1
10461815,CPI,P04629,compound,protein,1
10461815,CPI,P07948,compound,protein,1
10461815,CPI,P11362,compound,protein,1
10461815,CPI,P16234,compound,protein,1
10461815,CPI,P22694,compound,protein,1
10461815,CPI,P29323,compound,protein,1
10461815,CPI,P29376,compound,protein,1
10461815,CPI,P36896,compound,protein,1
10461815,CPI,P36897,compound,protein,1
10461815,CPI,P48730,compound,protein,1
10461815,CPI,P51451,compound,protein,1
10461815,CPI,P52333,compound,protein,1
10461815,CPI,Q04912,compound,protein,1
10461815,CPI,Q13188,compound,protein,1
10461815,CPI,Q14004,compound,protein,1
10461815,CPI,Q15303,compound,protein,1
10461815,CPI,Q6DT37,compound,protein,1
10461815,CPI,Q6PHR2,compound,protein,1
10461815,CPI,Q8N752,compound,protein,1
10461815,CPI,Q92630,compound,protein,1
10461815,CPI,Q9BRS2,compound,protein,1
10461815,CPI,Q9NYY3,compound,protein,1
10461815,CPI,Q9Y243,compound,protein,1
10461815,CPI,P45974,compound,protein,0
10461815,CPI,Q9BQF6,compound,protein,0
10461815,CPI,Q9Y4D2,compound,protein,0
10461815,CPI,O95931,compound,protein,0
10461815,CPI,Q13733,compound,protein,0
10461815,CPI,Q9NZ42,compound,protein,0
10461815,CPI,Q93096,compound,protein,0
10461815,CPI,P45954,compound,protein,0
10461815,CPI,Q9ULC6,compound,protein,0
104758,CPI,P04818,compound,protein,1
104842,CPI,P41597,compound,protein,0
104845,CPI,P18825,compound,protein,0
104850,CPI,P21554,compound,protein,1
104850,CPI,P21918,compound,protein,1
104850,CPI,P41145,compound,protein,1
104850,CPI,Q9Y2T6,compound,protein,1
104956,CPI,Q9NUW8,compound,protein,1
105007,CPI,O95342,compound,protein,1
105007,CPI,Q9HBG4,compound,protein,0
10531,CPI,P08172,compound,protein,1
10531,CPI,P08908,compound,protein,1
10531,CPI,P41250,compound,protein,0
10531,CPI,Q9Y487,compound,protein,0
10531,CPI,P23284,compound,protein,0
10607,CPI,Q16665,compound,protein,1
10607,CPI,P05187,compound,protein,0
1065,CPI,P08559,compound,protein,0
10660,CPI,P28223,compound,protein,1
10660,CPI,P27449,compound,protein,0
10660,CPI,P00488,compound,protein,0
10742,CPI,Q9Y243,compound,protein,0
10748,CPI,P35218,compound,protein,1
10748,CPI,Q16790,compound,protein,1
10748,CPI,Q6ZQW0,compound,protein,0
1075883,CPI,O75874,compound,protein,1
107641,CPI,Q9NSD5,compound,protein,0
10767,CPI,Q9UQD0,compound,protein,1
10767,CPI,P36896,compound,protein,0
107704,CPI,O76074,compound,protein,1
107704,CPI,P05177,compound,protein,1
107704,CPI,P14867,compound,protein,1
107715,CPI,P35368,compound,protein,1
107715,CPI,P35573,compound,protein,0
107751,CPI,P08172,compound,protein,1
107751,CPI,P25021,compound,protein,1
107751,CPI,Q10588,compound,protein,0
107751,CPI,P05413,compound,protein,0
107775,CPI,P08648,compound,protein,1
107780,CPI,P43487,compound,protein,0
107780,CPI,Q13488,compound,protein,0
10783,CPI,Q99928,compound,protein,1
107838,CPI,O94782,compound,protein,0
107838,CPI,Q13546,compound,protein,0
107896,CPI,Q99714,compound,protein,1
107905,CPI,P01138,compound,protein,0
107935,CPI,Q6ZQW0,compound,protein,0
107935,CPI,Q12974,compound,protein,0
107935,CPI,Q9ULZ9,compound,protein,0
107970,CPI,P05177,compound,protein,0
107985,CPI,Q00653,compound,protein,1
107992,CPI,P08908,compound,protein,1
107992,CPI,P28223,compound,protein,1
108094,CPI,P18825,compound,protein,1
108107,CPI,P00352,compound,protein,1
108107,CPI,P11217,compound,protein,0
108137,CPI,P08559,compound,protein,0
108143,CPI,P21731,compound,protein,1
108182,CPI,Q96SB4,compound,protein,0
10831,CPI,P08912,compound,protein,1
10831,CPI,P20309,compound,protein,1
10831,CPI,O14788,compound,protein,0
1090779,CPI,P40933,compound,protein,0
1090779,CPI,Q8IVH8,compound,protein,0
1091784,CPI,Q15349,compound,protein,0
10947895,CPI,P11229,compound,protein,1
10970751,CPI,P48730,compound,protein,0
11001318,CPI,P02766,compound,protein,1
11001318,CPI,P35462,compound,protein,1
11012,CPI,P05023,compound,protein,1
11012,CPI,P28222,compound,protein,0
11052,CPI,P18825,compound,protein,0
110634,CPI,Q01064,compound,protein,1
110635,CPI,P18545,compound,protein,1
110635,CPI,P25021,compound,protein,1
110635,CPI,Q01064,compound,protein,1
110635,CPI,O43837,compound,protein,0
11152667,CPI,Q00526,compound,protein,1
11152667,CPI,Q14680,compound,protein,1
11152667,CPI,Q96LA8,compound,protein,0
11152667,CPI,P54886,compound,protein,0
11152667,CPI,P49407,compound,protein,0
11152667,CPI,O94759,compound,protein,0
11152667,CPI,Q96RU2,compound,protein,0
11167602,CPI,P21397,compound,protein,1
11167602,CPI,P36888,compound,protein,1
11167602,CPI,O95907,compound,protein,0
1118253,CPI,P27449,compound,protein,0
1118253,CPI,P22303,compound,protein,0
11207937,CPI,Q16512,compound,protein,0
11213558,CPI,O14730,compound,protein,1
11213558,CPI,O14920,compound,protein,1
11213558,CPI,O60331,compound,protein,1
11213558,CPI,P07948,compound,protein,1
11213558,CPI,P21860,compound,protein,1
11213558,CPI,P29322,compound,protein,1
11213558,CPI,P37023,compound,protein,1
11213558,CPI,P53350,compound,protein,1
11213558,CPI,P54753,compound,protein,1
11213558,CPI,P57059,compound,protein,1
11213558,CPI,Q00536,compound,protein,1
11213558,CPI,Q08881,compound,protein,1
11213558,CPI,Q09013,compound,protein,1
11213558,CPI,Q6DT37,compound,protein,1
11213558,CPI,Q6XUX3,compound,protein,1
11213558,CPI,Q96Q40,compound,protein,1
11213558,CPI,Q9H2K8,compound,protein,1
11213558,CPI,Q9UQ88,compound,protein,1
11213558,CPI,P23743,compound,protein,0
11213558,CPI,Q99728,compound,protein,0
11213558,CPI,Q9UNX3,compound,protein,0
11213558,CPI,P16860,compound,protein,0
11213558,CPI,Q8TD30,compound,protein,0
11213558,CPI,O14649,compound,protein,0
11213558,CPI,P62736,compound,protein,0
11213558,CPI,O15342,compound,protein,0
11213558,CPI,Q15274,compound,protein,0
11213558,CPI,P30990,compound,protein,0
11226090,CPI,Q15743,compound,protein,0
11234052,CPI,O75716,compound,protein,1
11234052,CPI,P08581,compound,protein,1
11234052,CPI,P21709,compound,protein,1
11234052,CPI,P42338,compound,protein,1
11234052,CPI,P42345,compound,protein,1
11234052,CPI,P48730,compound,protein,1
11234052,CPI,Q04912,compound,protein,1
11234052,CPI,Q13546,compound,protein,1
11234052,CPI,Q14164,compound,protein,1
11234052,CPI,Q15569,compound,protein,1
11234052,CPI,Q15759,compound,protein,1
11234052,CPI,Q16816,compound,protein,1
11234052,CPI,Q8IU85,compound,protein,1
11234052,CPI,Q8N752,compound,protein,1
11234052,CPI,Q8NG66,compound,protein,1
11234052,CPI,Q9NSY1,compound,protein,1
11234052,CPI,Q9UBE8,compound,protein,1
11234052,CPI,Q9UL54,compound,protein,1
11234052,CPI,Q9NY65,compound,protein,0
11234052,CPI,Q9NP59,compound,protein,0
11234052,CPI,Q02846,compound,protein,0
11234052,CPI,Q6V0L0,compound,protein,0
11234052,CPI,Q96NZ9,compound,protein,0
11234052,CPI,P02585,compound,protein,0
11234052,CPI,P54710,compound,protein,0
11234052,CPI,P06702,compound,protein,0
11234052,CPI,O00401,compound,protein,0
11234052,CPI,O75911,compound,protein,0
11234052,CPI,Q99259,compound,protein,0
11234052,CPI,P16389,compound,protein,0
11234052,CPI,Q9Y2D1,compound,protein,0
11238823,CPI,P51570,compound,protein,0
11256587,CPI,Q12809,compound,protein,1
11289,CPI,P03372,compound,protein,1
11289,CPI,P21731,compound,protein,1
11289,CPI,P61421,compound,protein,0
11292191,CPI,P11712,compound,protein,1
11292680,CPI,P53396,compound,protein,0
11302540,CPI,P05556,compound,protein,0
11326715,CPI,P08631,compound,protein,0
11327430,CPI,P42345,compound,protein,1
11327430,CPI,Q9Y2H1,compound,protein,0
11338033,CPI,O15111,compound,protein,1
11338033,CPI,O75385,compound,protein,1
11338033,CPI,P06493,compound,protein,1
11338033,CPI,P07333,compound,protein,1
11338033,CPI,P15056,compound,protein,1
11338033,CPI,P15735,compound,protein,1
11338033,CPI,P29322,compound,protein,1
11338033,CPI,P29376,compound,protein,1
11338033,CPI,P48730,compound,protein,1
11338033,CPI,P49674,compound,protein,1
11338033,CPI,P51617,compound,protein,1
11338033,CPI,Q07002,compound,protein,1
11338033,CPI,Q16288,compound,protein,1
11338033,CPI,Q8NG66,compound,protein,1
11338033,CPI,Q99640,compound,protein,1
11338033,CPI,Q02643,compound,protein,0
11338033,CPI,P17658,compound,protein,0
11338033,CPI,O00204,compound,protein,0
11338033,CPI,P18564,compound,protein,0
11338033,CPI,P07202,compound,protein,0
11338033,CPI,P05556,compound,protein,0
11338033,CPI,Q9NUW8,compound,protein,0
11364421,CPI,P00519,compound,protein,1
11364421,CPI,P16234,compound,protein,1
11364421,CPI,P19784,compound,protein,1
11364421,CPI,P33981,compound,protein,1
11364421,CPI,P54753,compound,protein,1
11364421,CPI,P78362,compound,protein,1
11364421,CPI,Q16816,compound,protein,1
11364421,CPI,Q8N752,compound,protein,1
11364421,CPI,Q92630,compound,protein,1
11364421,CPI,Q9HBH9,compound,protein,1
11364421,CPI,Q9P289,compound,protein,1
11364421,CPI,Q13255,compound,protein,0
11364421,CPI,Q99542,compound,protein,0
11364421,CPI,P25815,compound,protein,0
11364421,CPI,P23284,compound,protein,0
11364421,CPI,P42765,compound,protein,0
11364421,CPI,P22310,compound,protein,0
11364421,CPI,P50993,compound,protein,0
11364421,CPI,Q05BQ5,compound,protein,0
11364421,CPI,Q9NYW5,compound,protein,0
11364421,CPI,P11086,compound,protein,0
11364421,CPI,Q14896,compound,protein,0
11373846,CPI,O75116,compound,protein,1
11395181,CPI,P56524,compound,protein,1
11395181,CPI,P21731,compound,protein,0
11404337,CPI,Q13423,compound,protein,0
11427553,CPI,O00506,compound,protein,1
11427553,CPI,O75676,compound,protein,1
11427553,CPI,P10721,compound,protein,1
11427553,CPI,P36897,compound,protein,1
11427553,CPI,Q02763,compound,protein,1
11427553,CPI,Q13131,compound,protein,1
11427553,CPI,Q13153,compound,protein,1
11427553,CPI,Q15303,compound,protein,1
11427553,CPI,Q15835,compound,protein,1
11427553,CPI,Q8IW41,compound,protein,1
11427553,CPI,Q8N752,compound,protein,1
11427553,CPI,Q9NYL2,compound,protein,1
11427553,CPI,Q9UEE5,compound,protein,1
11427553,CPI,P30968,compound,protein,0
11427553,CPI,P08134,compound,protein,0
11427553,CPI,P21266,compound,protein,0
11427553,CPI,O60678,compound,protein,0
11427553,CPI,Q15761,compound,protein,0
11427553,CPI,P19878,compound,protein,0
11427553,CPI,Q9BYV1,compound,protein,0
11427553,CPI,Q9UJT0,compound,protein,0
11427553,CPI,Q9Y239,compound,protein,0
11427553,CPI,Q96NR8,compound,protein,0
11427553,CPI,P43119,compound,protein,0
11427553,CPI,P35579,compound,protein,0
11427553,CPI,Q86U10,compound,protein,0
11427553,CPI,P56381,compound,protein,0
11427553,CPI,Q9GZQ4,compound,protein,0
11427553,CPI,P38606,compound,protein,0
11427553,CPI,O43708,compound,protein,0
11438771,CPI,P07550,compound,protein,0
11442891,CPI,O00444,compound,protein,1
11442891,CPI,O14965,compound,protein,1
11442891,CPI,P42684,compound,protein,1
11442891,CPI,Q13164,compound,protein,1
11450633,CPI,P08684,compound,protein,1
11450633,CPI,P08913,compound,protein,1
11455910,CPI,P10415,compound,protein,1
11455910,CPI,O15399,compound,protein,0
114709,CPI,Q01959,compound,protein,0
11476171,CPI,O60674,compound,protein,1
11476171,CPI,P49137,compound,protein,1
11476171,CPI,Q12888,compound,protein,0
11476171,CPI,O60882,compound,protein,0
11485656,CPI,O00329,compound,protein,1
11485656,CPI,O00750,compound,protein,1
11485656,CPI,O75914,compound,protein,1
11485656,CPI,P17948,compound,protein,1
11485656,CPI,Q13131,compound,protein,1
11485656,CPI,Q13177,compound,protein,1
11485656,CPI,Q5VT25,compound,protein,1
11485656,CPI,Q8TDX7,compound,protein,1
11485656,CPI,Q9BXA7,compound,protein,1
11485656,CPI,Q9UBE8,compound,protein,1
11485656,CPI,Q9UKQ2,compound,protein,0
11485656,CPI,Q9NYK1,compound,protein,0
11485656,CPI,Q8NHM5,compound,protein,0
11485656,CPI,Q9UDR5,compound,protein,0
11485656,CPI,P07101,compound,protein,0
11485656,CPI,P48145,compound,protein,0
11485656,CPI,Q8N2K0,compound,protein,0
11485656,CPI,P06870,compound,protein,0
11485656,CPI,O15403,compound,protein,0
11485656,CPI,Q460N3,compound,protein,0
11485656,CPI,O14815,compound,protein,0
11485656,CPI,Q05923,compound,protein,0
11485656,CPI,P17812,compound,protein,0
11485656,CPI,P00488,compound,protein,0
11485656,CPI,P42785,compound,protein,0
11485656,CPI,Q9NYR8,compound,protein,0
11485656,CPI,P04040,compound,protein,0
11485656,CPI,P55085,compound,protein,0
11485656,CPI,Q9BZM2,compound,protein,0
11488320,CPI,P28335,compound,protein,0
11497983,CPI,O96013,compound,protein,1
11497983,CPI,Q12851,compound,protein,1
11497983,CPI,Q13188,compound,protein,1
11497983,CPI,Q02127,compound,protein,0
11497983,CPI,P55157,compound,protein,0
11497983,CPI,P52789,compound,protein,0
11497983,CPI,P49770,compound,protein,0
11507802,CPI,Q9BVS4,compound,protein,0
1150897,CPI,Q13470,compound,protein,0
1150897,CPI,Q16236,compound,protein,0
11511120,CPI,Q9Y572,compound,protein,1
115175,CPI,O96017,compound,protein,0
11524144,CPI,P35968,compound,protein,1
11524144,CPI,Q9ULC6,compound,protein,0
115348,CPI,Q15392,compound,protein,0
115348,CPI,Q92918,compound,protein,0
11538455,CPI,Q13423,compound,protein,0
11538455,CPI,O43193,compound,protein,0
11548630,CPI,P0DMS8,compound,protein,0
11552706,CPI,Q9BZM2,compound,protein,0
11561674,CPI,Q08499,compound,protein,1
11570626,CPI,P17706,compound,protein,0
11575713,CPI,Q9NUW8,compound,protein,1
11595431,CPI,Q9NYA1,compound,protein,0
11597537,CPI,P27361,compound,protein,1
11597537,CPI,P32320,compound,protein,0
11597537,CPI,P35368,compound,protein,0
11597537,CPI,Q9Y6L6,compound,protein,0
11609955,CPI,P08172,compound,protein,0
11617559,CPI,O00750,compound,protein,1
11617559,CPI,O15075,compound,protein,1
11617559,CPI,O60674,compound,protein,1
11617559,CPI,P37173,compound,protein,1
11617559,CPI,P42684,compound,protein,1
11617559,CPI,P49761,compound,protein,1
11617559,CPI,P54762,compound,protein,1
11617559,CPI,Q00536,compound,protein,1
11617559,CPI,Q13546,compound,protein,1
11617559,CPI,Q13627,compound,protein,1
11617559,CPI,Q86Z02,compound,protein,1
11617559,CPI,Q9BVS4,compound,protein,1
11617559,CPI,Q9H0K1,compound,protein,1
11617559,CPI,Q9HCP0,compound,protein,1
11617559,CPI,Q9UF33,compound,protein,1
11617559,CPI,P00797,compound,protein,0
11617559,CPI,P07202,compound,protein,0
11617559,CPI,Q8WYK2,compound,protein,0
11617559,CPI,Q92800,compound,protein,0
11617559,CPI,P04746,compound,protein,0
11617559,CPI,Q96PR1,compound,protein,0
11617559,CPI,P17735,compound,protein,0
11620908,CPI,P06239,compound,protein,1
11620908,CPI,P48735,compound,protein,0
11622909,CPI,Q12879,compound,protein,1
11622909,CPI,Q9UBR2,compound,protein,0
11625818,CPI,Q01959,compound,protein,1
11626560,CPI,O14936,compound,protein,1
11626560,CPI,O43283,compound,protein,1
11626560,CPI,O60285,compound,protein,1
11626560,CPI,P06239,compound,protein,1
11626560,CPI,P07333,compound,protein,1
11626560,CPI,P0C1S8,compound,protein,1
11626560,CPI,P15735,compound,protein,1
11626560,CPI,P18825,compound,protein,1
11626560,CPI,P29320,compound,protein,1
11626560,CPI,P37173,compound,protein,1
11626560,CPI,P42680,compound,protein,1
11626560,CPI,P42685,compound,protein,1
11626560,CPI,P49760,compound,protein,1
11626560,CPI,P50613,compound,protein,1
11626560,CPI,Q02763,compound,protein,1
11626560,CPI,Q15139,compound,protein,1
11626560,CPI,Q16620,compound,protein,1
11626560,CPI,Q86V86,compound,protein,1
11626560,CPI,Q8N4C8,compound,protein,1
11626560,CPI,Q8NE63,compound,protein,1
11626560,CPI,Q9NWZ3,compound,protein,1
11626560,CPI,O95342,compound,protein,0
11626560,CPI,Q96KS0,compound,protein,0
11626560,CPI,P33151,compound,protein,0
11626560,CPI,Q13422,compound,protein,0
11626560,CPI,Q99259,compound,protein,0
11626560,CPI,Q9UNK4,compound,protein,0
11626560,CPI,Q9Y5R2,compound,protein,0
11626560,CPI,P61604,compound,protein,0
11626560,CPI,O75964,compound,protein,0
11626927,CPI,Q9UHD2,compound,protein,1
11631681,CPI,P54753,compound,protein,1
11631681,CPI,P39877,compound,protein,0
11634725,CPI,Q9NWZ3,compound,protein,1
11634725,CPI,P19367,compound,protein,0
11634725,CPI,Q7RTT9,compound,protein,0
11644425,CPI,Q8IWQ3,compound,protein,1
11646823,CPI,Q12809,compound,protein,1
11646823,CPI,Q5BJF2,compound,protein,1
11646823,CPI,Q9HC97,compound,protein,1
11647372,CPI,O00750,compound,protein,1
11647372,CPI,P42336,compound,protein,1
11647372,CPI,P53611,compound,protein,0
11654378,CPI,P04629,compound,protein,1
11656518,CPI,O60331,compound,protein,1
11656518,CPI,P29317,compound,protein,1
11656518,CPI,Q13153,compound,protein,1
11656518,CPI,Q15835,compound,protein,1
11656518,CPI,Q16620,compound,protein,1
11656518,CPI,Q16832,compound,protein,1
11656518,CPI,Q8IWQ3,compound,protein,1
11656518,CPI,Q8TBX8,compound,protein,1
11656518,CPI,Q92630,compound,protein,1
11656518,CPI,Q92772,compound,protein,1
11656518,CPI,Q9HBH9,compound,protein,1
11656518,CPI,Q9NYL2,compound,protein,1
11656518,CPI,O75964,compound,protein,0
11656518,CPI,P04271,compound,protein,0
11656518,CPI,P51800,compound,protein,0
11656518,CPI,P54578,compound,protein,0
11656518,CPI,Q01118,compound,protein,0
11656518,CPI,P32246,compound,protein,0
11656518,CPI,Q02643,compound,protein,0
11656518,CPI,Q7Z2W7,compound,protein,0
11658860,CPI,Q13153,compound,protein,0
11667893,CPI,P06241,compound,protein,1
11667893,CPI,P15735,compound,protein,1
11667893,CPI,P31152,compound,protein,1
11667893,CPI,P46734,compound,protein,1
