head,relation,tail,head_type,tail_type,label
104767,CPI,Q13237,compound,protein,1
104842,CPI,Q9HAW7,compound,protein,1
104842,CPI,Q9NRP7,compound,protein,0
104842,CPI,P46098,compound,protein,0
104845,CPI,Q96KQ7,compound,protein,1
104845,CPI,Q15077,compound,protein,0
104850,CPI,P10635,compound,protein,1
104850,CPI,Q9Y4C1,compound,protein,0
104850,CPI,P47872,compound,protein,0
104865,CPI,P18089,compound,protein,1
104865,CPI,P25021,compound,protein,1
104865,CPI,P53609,compound,protein,0
104865,CPI,Q5QJU3,compound,protein,0
104956,CPI,P48995,compound,protein,1
105007,CPI,P24557,compound,protein,1
105008,CPI,P08588,compound,protein,0
105078,CPI,Q16445,compound,protein,1
10531,CPI,P08913,compound,protein,1
10531,CPI,P11229,compound,protein,1
10531,CPI,Q08499,compound,protein,1
1054,CPI,O95342,compound,protein,0
10607,CPI,P51843,compound,protein,1
10607,CPI,Q16665,compound,protein,1
10631,CPI,P54803,compound,protein,1
10633,CPI,P29317,compound,protein,0
1065,CPI,Q14524,compound,protein,1
1065,CPI,P33261,compound,protein,0
10668061,CPI,P10635,compound,protein,0
10668211,CPI,Q15208,compound,protein,0
10687292,CPI,P21728,compound,protein,0
10742,CPI,Q9ULX7,compound,protein,1
10748,CPI,Q8N6T3,compound,protein,0
1075698,CPI,O75496,compound,protein,1
1075883,CPI,P04062,compound,protein,1
10767,CPI,Q8IUX4,compound,protein,0
107704,CPI,P80098,compound,protein,0
107715,CPI,Q8NFT8,compound,protein,0
107715,CPI,Q9BYV1,compound,protein,0
107751,CPI,P07550,compound,protein,1
107751,CPI,P23975,compound,protein,1
107751,CPI,P48145,compound,protein,0
107775,CPI,P32245,compound,protein,0
107780,CPI,P16473,compound,protein,1
107780,CPI,P34969,compound,protein,1
107780,CPI,P42345,compound,protein,1
107780,CPI,O43708,compound,protein,0
107935,CPI,P07900,compound,protein,1
107935,CPI,P23975,compound,protein,0
107970,CPI,Q99500,compound,protein,1
107970,CPI,P53350,compound,protein,0
107985,CPI,O43323,compound,protein,0
107992,CPI,P48066,compound,protein,0
107992,CPI,P05198,compound,protein,0
107992,CPI,Q13188,compound,protein,0
108029,CPI,P48735,compound,protein,0
108046,CPI,P08908,compound,protein,1
108107,CPI,Q9GZP0,compound,protein,0
10831,CPI,Q9NSE4,compound,protein,0
1088,CPI,P80075,compound,protein,0
10947895,CPI,Q13639,compound,protein,1
10947895,CPI,P13866,compound,protein,0
10970751,CPI,P42898,compound,protein,0
10970751,CPI,Q86V86,compound,protein,0
11001318,CPI,P06702,compound,protein,0
1103147,CPI,P10636,compound,protein,1
110634,CPI,Q07343,compound,protein,1
110635,CPI,P08913,compound,protein,1
110635,CPI,Q9HCR9,compound,protein,1
11095,CPI,P54687,compound,protein,0
1109840,CPI,P04637,compound,protein,1
11152667,CPI,O60674,compound,protein,1
11152667,CPI,P00519,compound,protein,1
11152667,CPI,P35503,compound,protein,0
11152667,CPI,P30711,compound,protein,0
11167602,CPI,P21709,compound,protein,1
11167602,CPI,P33981,compound,protein,1
11167602,CPI,P35968,compound,protein,1
11167602,CPI,Q16539,compound,protein,1
11167602,CPI,P11168,compound,protein,0
11180808,CPI,P56704,compound,protein,0
11201705,CPI,P42574,compound,protein,1
11201705,CPI,P08912,compound,protein,0
11213558,CPI,O43293,compound,protein,1
11213558,CPI,P17948,compound,protein,1
11213558,CPI,P29322,compound,protein,1
11213558,CPI,P49336,compound,protein,1
11213558,CPI,P80192,compound,protein,1
11213558,CPI,Q13153,compound,protein,1
11213558,CPI,Q13523,compound,protein,1
11213558,CPI,Q14164,compound,protein,1
11213558,CPI,Q8NE63,compound,protein,1
11213558,CPI,Q8TBX8,compound,protein,1
11213558,CPI,Q8TD08,compound,protein,1
11213558,CPI,Q96SB4,compound,protein,1
11213558,CPI,Q9UIK4,compound,protein,1
11213558,CPI,Q9NR28,compound,protein,0
11213558,CPI,O95298,compound,protein,0
11213558,CPI,P01579,compound,protein,0
11213558,CPI,P36639,compound,protein,0
11213558,CPI,Q15661,compound,protein,0
11213558,CPI,Q9BYV1,compound,protein,0
11213558,CPI,O60603,compound,protein,0
11213558,CPI,P14060,compound,protein,0
11213558,CPI,Q9BV23,compound,protein,0
11213558,CPI,Q9UHL4,compound,protein,0
11213558,CPI,Q14145,compound,protein,0
11213558,CPI,Q9BXF3,compound,protein,0
11213558,CPI,Q9UJT0,compound,protein,0
11213558,CPI,Q9Y4D2,compound,protein,0
11219195,CPI,Q01959,compound,protein,0
11219835,CPI,P11532,compound,protein,1
11222830,CPI,Q9P1W9,compound,protein,0
11224409,CPI,P14415,compound,protein,0
11234052,CPI,O15146,compound,protein,1
11234052,CPI,O15530,compound,protein,1
11234052,CPI,P21860,compound,protein,1
11234052,CPI,P29317,compound,protein,1
11234052,CPI,P36896,compound,protein,1
11234052,CPI,P49840,compound,protein,1
11234052,CPI,P54753,compound,protein,1
11234052,CPI,P54762,compound,protein,1
11234052,CPI,Q6PHR2,compound,protein,1
11234052,CPI,Q9H2K8,compound,protein,1
11234052,CPI,Q9UEE5,compound,protein,1
11234052,CPI,P01148,compound,protein,0
11234052,CPI,P56704,compound,protein,0
11234052,CPI,P07602,compound,protein,0
11234052,CPI,Q15047,compound,protein,0
11234052,CPI,P41252,compound,protein,0
11234052,CPI,P16112,compound,protein,0
11234052,CPI,P02675,compound,protein,0
11234052,CPI,Q9UHL4,compound,protein,0
11234052,CPI,P62714,compound,protein,0
11234052,CPI,P61313,compound,protein,0
11256587,CPI,O15496,compound,protein,0
11270783,CPI,Q9HAW9,compound,protein,0
11282283,CPI,P23975,compound,protein,0
11282283,CPI,P25100,compound,protein,0
11282283,CPI,P02753,compound,protein,0
11289,CPI,Q99700,compound,protein,1
11289,CPI,Q9P0J0,compound,protein,0
11289630,CPI,P31645,compound,protein,0
11292191,CPI,Q9Y5Y4,compound,protein,1
11304743,CPI,Q02846,compound,protein,1
11319053,CPI,P08173,compound,protein,0
11327430,CPI,Q13315,compound,protein,1
11338033,CPI,O14757,compound,protein,1
11338033,CPI,O14965,compound,protein,1
11338033,CPI,O75460,compound,protein,1
11338033,CPI,O75747,compound,protein,1
11338033,CPI,P29376,compound,protein,1
11338033,CPI,P41743,compound,protein,1
11338033,CPI,P42680,compound,protein,1
11338033,CPI,P48730,compound,protein,1
11338033,CPI,Q00526,compound,protein,1
11338033,CPI,Q05655,compound,protein,1
11338033,CPI,Q12851,compound,protein,1
11338033,CPI,Q15418,compound,protein,1
11338033,CPI,Q16659,compound,protein,1
11338033,CPI,Q5VT25,compound,protein,1
11338033,CPI,Q8NE63,compound,protein,1
11338033,CPI,Q8WUK0,compound,protein,0
11338033,CPI,P11150,compound,protein,0
11338033,CPI,Q9UI12,compound,protein,0
11338033,CPI,Q96T88,compound,protein,0
11338033,CPI,P36969,compound,protein,0
11338033,CPI,P17706,compound,protein,0
11338033,CPI,P05981,compound,protein,0
11338033,CPI,P05413,compound,protein,0
11338033,CPI,Q9UBN1,compound,protein,0
11338033,CPI,Q04756,compound,protein,0
11338033,CPI,O95461,compound,protein,0
11351021,CPI,Q8N5S9,compound,protein,0
11351968,CPI,P08913,compound,protein,0
11360391,CPI,Q96A05,compound,protein,0
11364421,CPI,O76039,compound,protein,1
11364421,CPI,O95382,compound,protein,1
11364421,CPI,P07332,compound,protein,1
11364421,CPI,P32298,compound,protein,1
11364421,CPI,P45983,compound,protein,1
11364421,CPI,P45984,compound,protein,1
11364421,CPI,P49841,compound,protein,1
11364421,CPI,P51817,compound,protein,1
11364421,CPI,P53671,compound,protein,1
11364421,CPI,P54760,compound,protein,1
11364421,CPI,Q00537,compound,protein,1
11364421,CPI,Q05655,compound,protein,1
11364421,CPI,Q09013,compound,protein,1
11364421,CPI,Q13873,compound,protein,1
11364421,CPI,Q16512,compound,protein,1
11364421,CPI,Q16539,compound,protein,1
11364421,CPI,Q8IU85,compound,protein,1
11364421,CPI,Q7RTR8,compound,protein,0
11364421,CPI,Q14571,compound,protein,0
11364421,CPI,P18858,compound,protein,0
11364421,CPI,Q9GZR1,compound,protein,0
11364421,CPI,Q86X55,compound,protein,0
11364421,CPI,Q9UBX1,compound,protein,0
11364421,CPI,P15090,compound,protein,0
11364421,CPI,Q969P6,compound,protein,0
11364421,CPI,O95563,compound,protein,0
11364421,CPI,P07686,compound,protein,0
11364421,CPI,P25021,compound,protein,0
11373846,CPI,Q14994,compound,protein,0
11427553,CPI,O15075,compound,protein,1
11427553,CPI,P29323,compound,protein,1
11427553,CPI,Q02156,compound,protein,1
11427553,CPI,Q15139,compound,protein,1
11427553,CPI,Q15759,compound,protein,1
11427553,CPI,Q9BZL6,compound,protein,1
11427553,CPI,Q9H2G2,compound,protein,1
11427553,CPI,Q9HCP0,compound,protein,1
11427553,CPI,Q9NYL2,compound,protein,1
11427553,CPI,Q9Y5Y6,compound,protein,0
11427553,CPI,P07327,compound,protein,0
11427553,CPI,O95153,compound,protein,0
11427553,CPI,P59536,compound,protein,0
11434515,CPI,P11229,compound,protein,1
11440648,CPI,P00533,compound,protein,0
11442891,CPI,P15735,compound,protein,1
11442891,CPI,P35968,compound,protein,1
11442891,CPI,P42680,compound,protein,1
11442891,CPI,Q9Y4K4,compound,protein,1
11442891,CPI,Q15465,compound,protein,0
11442891,CPI,P61024,compound,protein,0
11442891,CPI,Q6PIU2,compound,protein,0
11442891,CPI,Q9HBG4,compound,protein,0
11442891,CPI,P15336,compound,protein,0
11442891,CPI,P03952,compound,protein,0
11442891,CPI,Q06432,compound,protein,0
11442891,CPI,P23975,compound,protein,0
11450633,CPI,O43193,compound,protein,1
11450633,CPI,P25103,compound,protein,1
11450633,CPI,P51659,compound,protein,0
11450633,CPI,Q01813,compound,protein,0
11455910,CPI,Q14289,compound,protein,0
11467730,CPI,Q96CA5,compound,protein,0
11476171,CPI,P00533,compound,protein,1
11476171,CPI,P06239,compound,protein,1
11476171,CPI,P54760,compound,protein,1
11476171,CPI,P08700,compound,protein,0
11476171,CPI,P29973,compound,protein,0
114811,CPI,O75496,compound,protein,0
114829,CPI,P11511,compound,protein,1
114829,CPI,Q92731,compound,protein,1
114829,CPI,Q9UP65,compound,protein,0
11485656,CPI,O15530,compound,protein,1
11485656,CPI,O75676,compound,protein,1
11485656,CPI,P15056,compound,protein,1
11485656,CPI,P36507,compound,protein,1
11485656,CPI,P37173,compound,protein,1
11485656,CPI,P42345,compound,protein,1
11485656,CPI,Q02763,compound,protein,1
11485656,CPI,Q04759,compound,protein,1
11485656,CPI,Q13233,compound,protein,1
11485656,CPI,Q13237,compound,protein,1
11485656,CPI,Q14004,compound,protein,1
11485656,CPI,Q8N5S9,compound,protein,1
11485656,CPI,Q8TBX8,compound,protein,1
11485656,CPI,Q8WU08,compound,protein,1
11485656,CPI,Q8WXR4,compound,protein,1
11485656,CPI,Q92772,compound,protein,1
11485656,CPI,Q9H2K8,compound,protein,1
11485656,CPI,Q9HCP0,compound,protein,1
11485656,CPI,Q9NYL2,compound,protein,1
11485656,CPI,Q8N2K0,compound,protein,0
11485656,CPI,Q9UNI1,compound,protein,0
11485656,CPI,P49721,compound,protein,0
11485656,CPI,P08514,compound,protein,0
11485656,CPI,Q9ULA0,compound,protein,0
11485656,CPI,P48449,compound,protein,0
11485656,CPI,Q99500,compound,protein,0
11485656,CPI,P21266,compound,protein,0
11485656,CPI,P17980,compound,protein,0
11485656,CPI,P15328,compound,protein,0
11488320,CPI,Q9Y572,compound,protein,1
114904,CPI,P37288,compound,protein,1
114924,CPI,Q92830,compound,protein,1
11493598,CPI,P51151,compound,protein,0
11497983,CPI,O14965,compound,protein,1
11497983,CPI,P06241,compound,protein,1
11497983,CPI,P48729,compound,protein,1
11497983,CPI,P49840,compound,protein,1
11497983,CPI,Q06187,compound,protein,1
11497983,CPI,Q06418,compound,protein,1
11497983,CPI,Q96CA5,compound,protein,0
11497983,CPI,Q460N3,compound,protein,0
11497983,CPI,Q86TP1,compound,protein,0
11503972,CPI,O95050,compound,protein,0
11507802,CPI,O95747,compound,protein,0
11511120,CPI,P16662,compound,protein,0
11511120,CPI,Q15059,compound,protein,0
11511120,CPI,P35462,compound,protein,0
11519070,CPI,O60882,compound,protein,0
115210,CPI,Q9ULZ9,compound,protein,0
11524144,CPI,Q15418,compound,protein,1
11524144,CPI,P59551,compound,protein,0
11524144,CPI,Q9NY47,compound,protein,0
11527152,CPI,P05023,compound,protein,1
115348,CPI,P10635,compound,protein,1
115355,CPI,P18846,compound,protein,0
115368,CPI,Q01959,compound,protein,1
115368,CPI,P61160,compound,protein,0
11538455,CPI,P09960,compound,protein,1
11538455,CPI,Q9BY41,compound,protein,1
11538455,CPI,P00748,compound,protein,0
11552706,CPI,Q16539,compound,protein,1
11570626,CPI,O43193,compound,protein,0
11581936,CPI,O76083,compound,protein,1
11581936,CPI,O60882,compound,protein,0
11581936,CPI,O14976,compound,protein,0
11595431,CPI,P11229,compound,protein,0
11597537,CPI,P00533,compound,protein,1
11597537,CPI,P35590,compound,protein,0
11598628,CPI,Q05397,compound,protein,1
11598628,CPI,P21917,compound,protein,0
11609586,CPI,P12931,compound,protein,0
11609955,CPI,P00480,compound,protein,0
11609955,CPI,Q15125,compound,protein,0
11612883,CPI,P11712,compound,protein,0
11617559,CPI,O75747,compound,protein,1
11617559,CPI,P22455,compound,protein,1
11617559,CPI,P30530,compound,protein,1
11617559,CPI,P41743,compound,protein,1
11617559,CPI,P42338,compound,protein,1
11617559,CPI,P53671,compound,protein,1
11617559,CPI,Q02750,compound,protein,1
11617559,CPI,Q15208,compound,protein,1
11617559,CPI,Q7L7X3,compound,protein,1
11617559,CPI,Q8NE63,compound,protein,1
11617559,CPI,Q9Y2K2,compound,protein,1
11617559,CPI,Q9Y2U5,compound,protein,1
11617559,CPI,Q9Y6E0,compound,protein,1
11617559,CPI,P33151,compound,protein,0
11617559,CPI,Q9UNI1,compound,protein,0
11617559,CPI,P40261,compound,protein,0
11617559,CPI,P29074,compound,protein,0
11617559,CPI,Q9NYW4,compound,protein,0
11617559,CPI,P10070,compound,protein,0
11617559,CPI,P07148,compound,protein,0
11617559,CPI,P39023,compound,protein,0
11617559,CPI,Q13002,compound,protein,0
11617559,CPI,P10619,compound,protein,0
11617559,CPI,O43399,compound,protein,0
11617559,CPI,P15336,compound,protein,0
11617559,CPI,P06753,compound,protein,0
11617559,CPI,Q9UJT1,compound,protein,0
11617559,CPI,Q05315,compound,protein,0
11618368,CPI,P0DMS8,compound,protein,1
11620908,CPI,O00238,compound,protein,1
11620908,CPI,O15197,compound,protein,1
11620908,CPI,P10721,compound,protein,1
11620908,CPI,P22607,compound,protein,1
11620908,CPI,Q9Y266,compound,protein,0
11622909,CPI,Q12879,compound,protein,1
11622909,CPI,P28074,compound,protein,0
11625818,CPI,P42356,compound,protein,1
11626560,CPI,O14976,compound,protein,1
11626560,CPI,O75914,compound,protein,1
11626560,CPI,O94806,compound,protein,1
11626560,CPI,O94921,compound,protein,1
11626560,CPI,P15735,compound,protein,1
11626560,CPI,P35590,compound,protein,1
11626560,CPI,P42338,compound,protein,1
11626560,CPI,P42685,compound,protein,1
11626560,CPI,P45985,compound,protein,1
11626560,CPI,P51617,compound,protein,1
11626560,CPI,P51812,compound,protein,1
11626560,CPI,Q13557,compound,protein,1
11626560,CPI,Q56UN5,compound,protein,1
11626560,CPI,Q59H18,compound,protein,1
11626560,CPI,Q86UX6,compound,protein,1
11626560,CPI,Q8IVW4,compound,protein,1
11626560,CPI,Q8NB16,compound,protein,1
11626560,CPI,Q96BR1,compound,protein,1
11626560,CPI,Q9BXA7,compound,protein,1
11626560,CPI,Q9Y2U5,compound,protein,1
11626560,CPI,Q9Y572,compound,protein,1
11626560,CPI,Q8TF61,compound,protein,0
11626560,CPI,P29218,compound,protein,0
11626560,CPI,Q969G6,compound,protein,0
11626560,CPI,Q9NQS5,compound,protein,0
11626560,CPI,Q6ZQW0,compound,protein,0
11631681,CPI,P06241,compound,protein,1
11631681,CPI,P10636,compound,protein,0
11634725,CPI,P43403,compound,protein,1
11634725,CPI,P49840,compound,protein,1
11634725,CPI,P51617,compound,protein,1
11640390,CPI,P22830,compound,protein,1
11640390,CPI,Q92598,compound,protein,0
11644425,CPI,O60563,compound,protein,1
11655119,CPI,Q96KQ7,compound,protein,0
11655119,CPI,Q99700,compound,protein,0
11656518,CPI,O00444,compound,protein,1
11656518,CPI,O75460,compound,protein,1
11656518,CPI,O95819,compound,protein,1
11656518,CPI,O95835,compound,protein,1
11656518,CPI,P04629,compound,protein,1
11656518,CPI,P06241,compound,protein,1
11656518,CPI,P27037,compound,protein,1
11656518,CPI,P37173,compound,protein,1
11656518,CPI,P48736,compound,protein,1
11656518,CPI,Q15349,compound,protein,1
11656518,CPI,Q5VT25,compound,protein,1
11656518,CPI,Q96BR1,compound,protein,1
11656518,CPI,Q96PY6,compound,protein,1
11656518,CPI,Q9BUB5,compound,protein,1
11656518,CPI,Q9H422,compound,protein,1
11656518,CPI,Q9NRH2,compound,protein,1
11656518,CPI,Q9UIK4,compound,protein,1
11656518,CPI,P07099,compound,protein,0
11656518,CPI,O95477,compound,protein,0
11656518,CPI,Q86TP1,compound,protein,0
11656518,CPI,Q9BUL5,compound,protein,0
11656518,CPI,P54687,compound,protein,0
11656518,CPI,Q05209,compound,protein,0
11656518,CPI,Q16552,compound,protein,0
