head,relation,tail,head_type,tail_type,label
10200390,CPI,Q9UBK8,compound,protein,0
10200390,CPI,Q8IVH4,compound,protein,0
10200390,CPI,P22033,compound,protein,0
10200390,CPI,Q13219,compound,protein,0
10200390,CPI,Q00537,compound,protein,0
10201696,CPI,P07339,compound,protein,1
10205,CPI,Q9UKM7,compound,protein,0
10205,CPI,P16444,compound,protein,0
10205,CPI,P11168,compound,protein,0
10205,CPI,O95352,compound,protein,0
10206158,CPI,Q13233,compound,protein,1
10208,CPI,P28482,compound,protein,1
10219,CPI,O75884,compound,protein,1
10251,CPI,O95977,compound,protein,0
10252734,CPI,Q92830,compound,protein,1
10253143,CPI,O94921,compound,protein,0
102614,CPI,P14061,compound,protein,1
10265481,CPI,O60502,compound,protein,0
10275789,CPI,O00329,compound,protein,1
10275789,CPI,Q9HAZ1,compound,protein,1
10275789,CPI,Q7Z2K8,compound,protein,0
10294813,CPI,P31751,compound,protein,0
10294813,CPI,Q9ULX7,compound,protein,0
10296883,CPI,O00329,compound,protein,1
10296883,CPI,O60674,compound,protein,1
10296883,CPI,P27448,compound,protein,1
10296883,CPI,P30530,compound,protein,1
10296883,CPI,P48736,compound,protein,1
10296883,CPI,Q9P1W9,compound,protein,1
10296883,CPI,P49961,compound,protein,0
10296883,CPI,P32320,compound,protein,0
10296883,CPI,Q9Y6K1,compound,protein,0
10296883,CPI,P11137,compound,protein,0
10296883,CPI,P01130,compound,protein,0
10297043,CPI,Q13564,compound,protein,0
10335364,CPI,P49327,compound,protein,0
10341154,CPI,Q9UBF8,compound,protein,1
10341154,CPI,Q9Y2I7,compound,protein,0
10341154,CPI,P37288,compound,protein,0
1034641,CPI,Q8NEV4,compound,protein,0
10365,CPI,O15054,compound,protein,1
10365,CPI,Q9H6Z9,compound,protein,1
10365,CPI,P16581,compound,protein,0
10366136,CPI,O95819,compound,protein,1
10366136,CPI,P38117,compound,protein,1
10366136,CPI,Q13418,compound,protein,1
10366136,CPI,Q13555,compound,protein,1
10366136,CPI,Q9NSY1,compound,protein,1
10366136,CPI,Q12772,compound,protein,0
10366136,CPI,P17752,compound,protein,0
10366136,CPI,P35503,compound,protein,0
10367662,CPI,Q9UBY5,compound,protein,1
10370504,CPI,Q7KZI7,compound,protein,0
10370504,CPI,P09619,compound,protein,0
10379137,CPI,P35462,compound,protein,0
10410894,CPI,P10826,compound,protein,1
10410894,CPI,P18084,compound,protein,0
10427712,CPI,O14730,compound,protein,1
10427712,CPI,P06213,compound,protein,1
10427712,CPI,P0C264,compound,protein,1
10427712,CPI,P11802,compound,protein,1
10427712,CPI,P27707,compound,protein,1
10427712,CPI,P32298,compound,protein,1
10427712,CPI,P36894,compound,protein,1
10427712,CPI,P54753,compound,protein,1
10427712,CPI,P54756,compound,protein,1
10427712,CPI,P80192,compound,protein,1
10427712,CPI,Q00532,compound,protein,1
10427712,CPI,Q09013,compound,protein,1
10427712,CPI,Q13177,compound,protein,1
10427712,CPI,Q86V86,compound,protein,1
10427712,CPI,Q9Y243,compound,protein,1
10427712,CPI,Q9Y6E0,compound,protein,1
10427712,CPI,A4D1B5,compound,protein,0
10427712,CPI,O00481,compound,protein,0
10427712,CPI,Q01344,compound,protein,0
10427712,CPI,Q9BUL5,compound,protein,0
10427712,CPI,P19367,compound,protein,0
10427712,CPI,Q9Y5K2,compound,protein,0
10427712,CPI,P17931,compound,protein,0
10430360,CPI,P49841,compound,protein,1
10436840,CPI,P31751,compound,protein,1
10436840,CPI,Q13490,compound,protein,0
10448938,CPI,O15554,compound,protein,1
10448938,CPI,Q96GD4,compound,protein,0
10448938,CPI,O75716,compound,protein,0
10453870,CPI,P13866,compound,protein,1
1046,CPI,P11473,compound,protein,1
1046,CPI,Q92887,compound,protein,0
10461815,CPI,P22607,compound,protein,1
10461815,CPI,P29320,compound,protein,1
10461815,CPI,P42679,compound,protein,1
10461815,CPI,P46734,compound,protein,1
10461815,CPI,P53350,compound,protein,1
10461815,CPI,Q07912,compound,protein,1
10461815,CPI,Q13555,compound,protein,1
10461815,CPI,Q32MK0,compound,protein,1
10461815,CPI,Q96PY6,compound,protein,1
10461815,CPI,Q96RR4,compound,protein,1
10461815,CPI,Q99683,compound,protein,1
10461815,CPI,Q9BYT3,compound,protein,1
10461815,CPI,Q9H1R3,compound,protein,1
10461815,CPI,P18846,compound,protein,0
10461815,CPI,O95977,compound,protein,0
10461815,CPI,Q16572,compound,protein,0
10461815,CPI,P01350,compound,protein,0
10461815,CPI,O15375,compound,protein,0
10461815,CPI,P30872,compound,protein,0
10461815,CPI,Q6ZQW0,compound,protein,0
10461815,CPI,O60911,compound,protein,0
10461815,CPI,Q9NZD2,compound,protein,0
10461815,CPI,O00180,compound,protein,0
104741,CPI,Q92887,compound,protein,0
104741,CPI,O00264,compound,protein,0
1048267,CPI,P35367,compound,protein,0
104850,CPI,P08172,compound,protein,1
104850,CPI,P08684,compound,protein,1
104858,CPI,P08172,compound,protein,0
1048845,CPI,P36888,compound,protein,1
104956,CPI,P08559,compound,protein,0
10531,CPI,P25100,compound,protein,1
10531,CPI,Q92847,compound,protein,1
10531,CPI,Q8WXI7,compound,protein,0
10660,CPI,P08913,compound,protein,1
10742,CPI,Q16790,compound,protein,1
10742,CPI,Q9ULX7,compound,protein,1
1075698,CPI,P10253,compound,protein,1
1075698,CPI,Q8NHE4,compound,protein,0
107641,CPI,O94804,compound,protein,0
107704,CPI,P05177,compound,protein,1
107751,CPI,P08172,compound,protein,1
107751,CPI,P08908,compound,protein,1
107751,CPI,P53609,compound,protein,0
107751,CPI,P08246,compound,protein,0
107807,CPI,P05067,compound,protein,0
107838,CPI,P47898,compound,protein,1
107867,CPI,P20309,compound,protein,1
107926,CPI,Q99571,compound,protein,0
107926,CPI,P31645,compound,protein,0
107930,CPI,P35462,compound,protein,0
107982,CPI,Q9Y256,compound,protein,0
107985,CPI,P12314,compound,protein,0
107992,CPI,P25021,compound,protein,0
108001,CPI,P18084,compound,protein,0
108001,CPI,P28482,compound,protein,0
108029,CPI,P28223,compound,protein,1
108107,CPI,P35462,compound,protein,0
108137,CPI,P05177,compound,protein,1
10831,CPI,Q01959,compound,protein,1
10831,CPI,P32320,compound,protein,0
1092458,CPI,Q13557,compound,protein,0
1092458,CPI,Q9Y4K4,compound,protein,0
1102,CPI,O15164,compound,protein,0
1103147,CPI,Q01344,compound,protein,1
11054313,CPI,P31645,compound,protein,0
110634,CPI,Q9HCR9,compound,protein,1
110634,CPI,P78540,compound,protein,0
110634,CPI,P41240,compound,protein,0
110635,CPI,Q96KQ7,compound,protein,1
110635,CPI,Q13936,compound,protein,0
110635,CPI,Q15059,compound,protein,0
11095,CPI,P49841,compound,protein,0
11152667,CPI,O96013,compound,protein,1
11152667,CPI,Q13043,compound,protein,1
11152667,CPI,Q9ULC6,compound,protein,0
11152667,CPI,P53805,compound,protein,0
11152667,CPI,P39748,compound,protein,0
11175137,CPI,Q9Y243,compound,protein,1
11175137,CPI,Q99720,compound,protein,0
11201035,CPI,O00142,compound,protein,0
11213558,CPI,O94768,compound,protein,1
11213558,CPI,O94806,compound,protein,1
11213558,CPI,P15056,compound,protein,1
11213558,CPI,P29317,compound,protein,1
11213558,CPI,P34947,compound,protein,1
11213558,CPI,P35590,compound,protein,1
11213558,CPI,P42685,compound,protein,1
11213558,CPI,P53667,compound,protein,1
11213558,CPI,Q13555,compound,protein,1
11213558,CPI,Q16659,compound,protein,1
11213558,CPI,Q32MK0,compound,protein,1
11213558,CPI,Q86UX6,compound,protein,1
11213558,CPI,Q86Z02,compound,protein,1
11213558,CPI,Q8TDX7,compound,protein,1
11213558,CPI,Q9BUB5,compound,protein,1
11213558,CPI,Q9P1W9,compound,protein,1
11213558,CPI,Q9Y243,compound,protein,1
11213558,CPI,Q6PL18,compound,protein,0
11213558,CPI,P62750,compound,protein,0
11213558,CPI,Q6TGC4,compound,protein,0
11213558,CPI,P59534,compound,protein,0
11213558,CPI,P61978,compound,protein,0
11213558,CPI,Q05315,compound,protein,0
11213558,CPI,P16885,compound,protein,0
11219195,CPI,P34949,compound,protein,1
11222830,CPI,P49682,compound,protein,0
11226090,CPI,P05177,compound,protein,1
11234052,CPI,P17948,compound,protein,1
11234052,CPI,P21802,compound,protein,1
11234052,CPI,P23443,compound,protein,1
11234052,CPI,P35916,compound,protein,1
11234052,CPI,P48736,compound,protein,1
11234052,CPI,P49759,compound,protein,1
11234052,CPI,P52564,compound,protein,1
11234052,CPI,Q14012,compound,protein,1
11234052,CPI,Q16832,compound,protein,1
11234052,CPI,Q8IVW4,compound,protein,1
11234052,CPI,Q8IYT8,compound,protein,1
11234052,CPI,Q96L34,compound,protein,1
11234052,CPI,Q96PY6,compound,protein,1
11234052,CPI,Q9HC98,compound,protein,1
11234052,CPI,Q9NRM7,compound,protein,1
11234052,CPI,Q9Y6E0,compound,protein,1
11234052,CPI,P23297,compound,protein,0
11234052,CPI,Q12882,compound,protein,0
11234052,CPI,O95644,compound,protein,0
11234052,CPI,Q9GZR1,compound,protein,0
11234052,CPI,Q16720,compound,protein,0
11234052,CPI,P35579,compound,protein,0
11234052,CPI,P08174,compound,protein,0
11234052,CPI,P40429,compound,protein,0
11234052,CPI,O60882,compound,protein,0
11234052,CPI,P50416,compound,protein,0
11234052,CPI,Q13075,compound,protein,0
11234052,CPI,Q6B0I6,compound,protein,0
11234052,CPI,P54710,compound,protein,0
11234052,CPI,P59540,compound,protein,0
11234052,CPI,Q9BZM2,compound,protein,0
11234052,CPI,Q9BQF6,compound,protein,0
11234052,CPI,P07477,compound,protein,0
11234052,CPI,P78334,compound,protein,0
11256587,CPI,P25024,compound,protein,1
11256587,CPI,Q9UGH3,compound,protein,0
1126109,CPI,Q96QE3,compound,protein,1
11272107,CPI,Q8IVW4,compound,protein,0
11282283,CPI,P30530,compound,protein,1
11282283,CPI,Q06609,compound,protein,1
11282283,CPI,P14770,compound,protein,0
11289,CPI,P02545,compound,protein,1
11289,CPI,P03372,compound,protein,1
11289,CPI,Q99700,compound,protein,1
11289,CPI,Q9Y6A2,compound,protein,0
11289,CPI,Q9NR63,compound,protein,0
11292680,CPI,P09237,compound,protein,1
11304743,CPI,P33402,compound,protein,1
11304743,CPI,P10636,compound,protein,0
11327430,CPI,Q58F21,compound,protein,1
1133083,CPI,P14416,compound,protein,0
11360391,CPI,Q9Y478,compound,protein,1
11364421,CPI,O43283,compound,protein,1
11364421,CPI,O94806,compound,protein,1
11364421,CPI,O96013,compound,protein,1
11364421,CPI,P06239,compound,protein,1
11364421,CPI,P15735,compound,protein,1
11364421,CPI,P31751,compound,protein,1
11364421,CPI,Q05655,compound,protein,1
11364421,CPI,Q06418,compound,protein,1
11364421,CPI,Q8IWQ3,compound,protein,1
11364421,CPI,Q8WXR4,compound,protein,1
11364421,CPI,Q96PY6,compound,protein,1
11364421,CPI,Q9BYT3,compound,protein,1
11364421,CPI,Q9Y2U5,compound,protein,1
11364421,CPI,Q9UHC9,compound,protein,0
11364421,CPI,P62714,compound,protein,0
11364421,CPI,P30838,compound,protein,0
11364421,CPI,P59541,compound,protein,0
11364421,CPI,P31350,compound,protein,0
11364421,CPI,P08246,compound,protein,0
11364421,CPI,P01023,compound,protein,0
11364421,CPI,Q9UGM6,compound,protein,0
11364421,CPI,Q13075,compound,protein,0
11364421,CPI,P29475,compound,protein,0
11382492,CPI,P10636,compound,protein,1
11395181,CPI,Q9Y2J8,compound,protein,0
11395181,CPI,P62937,compound,protein,0
11403114,CPI,Q9UP65,compound,protein,0
11404337,CPI,P31785,compound,protein,0
11427553,CPI,O00750,compound,protein,1
11427553,CPI,O14730,compound,protein,1
11427553,CPI,P31152,compound,protein,1
11427553,CPI,P32298,compound,protein,1
11427553,CPI,P54646,compound,protein,1
11427553,CPI,P54762,compound,protein,1
11427553,CPI,Q13237,compound,protein,1
11427553,CPI,Q16659,compound,protein,1
11427553,CPI,Q96SB4,compound,protein,1
11427553,CPI,Q9H3Y6,compound,protein,1
11427553,CPI,Q9NRM7,compound,protein,1
11427553,CPI,P09238,compound,protein,0
11427553,CPI,Q9NP59,compound,protein,0
11427553,CPI,P51511,compound,protein,0
11427553,CPI,Q05315,compound,protein,0
11427553,CPI,Q16647,compound,protein,0
11427553,CPI,P40261,compound,protein,0
11427553,CPI,Q8TET4,compound,protein,0
11427553,CPI,P50213,compound,protein,0
11427553,CPI,P35520,compound,protein,0
11427553,CPI,O95670,compound,protein,0
11427553,CPI,Q92542,compound,protein,0
11427553,CPI,P19634,compound,protein,0
11436477,CPI,P12268,compound,protein,1
11436477,CPI,P06241,compound,protein,0
11450633,CPI,P02545,compound,protein,0
11450633,CPI,P47898,compound,protein,0
11467730,CPI,Q2M2H8,compound,protein,0
11467730,CPI,P16152,compound,protein,0
11476171,CPI,P35968,compound,protein,1
11476171,CPI,P42336,compound,protein,1
11476171,CPI,P49841,compound,protein,1
11476171,CPI,P0DJD9,compound,protein,0
11476171,CPI,P10606,compound,protein,0
11476171,CPI,O95696,compound,protein,0
11485656,CPI,O75385,compound,protein,1
11485656,CPI,P11802,compound,protein,1
11485656,CPI,P27361,compound,protein,1
11485656,CPI,P35968,compound,protein,1
11485656,CPI,P45985,compound,protein,1
11485656,CPI,P57078,compound,protein,1
11485656,CPI,Q00537,compound,protein,1
11485656,CPI,Q15139,compound,protein,1
11485656,CPI,Q5S007,compound,protein,1
11485656,CPI,Q8IVH8,compound,protein,1
11485656,CPI,Q8IW41,compound,protein,1
11485656,CPI,Q8N752,compound,protein,1
11485656,CPI,Q9BXA7,compound,protein,1
11485656,CPI,Q9H2K8,compound,protein,1
11485656,CPI,P63104,compound,protein,0
11485656,CPI,P49862,compound,protein,0
11485656,CPI,O75964,compound,protein,0
11485656,CPI,P07602,compound,protein,0
11485656,CPI,Q06432,compound,protein,0
11485656,CPI,Q9UBR2,compound,protein,0
11485656,CPI,Q99489,compound,protein,0
11485656,CPI,P62736,compound,protein,0
11485656,CPI,P49721,compound,protein,0
11485656,CPI,P21283,compound,protein,0
11485656,CPI,Q6ZQW0,compound,protein,0
114924,CPI,P54132,compound,protein,1
11497983,CPI,O60674,compound,protein,1
11497983,CPI,P00533,compound,protein,1
11497983,CPI,P06239,compound,protein,1
11497983,CPI,P63000,compound,protein,0
11502243,CPI,P20309,compound,protein,0
1150897,CPI,Q86UX6,compound,protein,0
1150897,CPI,Q9Y6E0,compound,protein,0
11511120,CPI,Q9BU89,compound,protein,0
115163,CPI,Q05397,compound,protein,0
11519070,CPI,P35372,compound,protein,1
115348,CPI,P16083,compound,protein,1
115368,CPI,P28223,compound,protein,1
11548630,CPI,P02585,compound,protein,0
11556711,CPI,P51159,compound,protein,0
11570626,CPI,P48546,compound,protein,1
11612883,CPI,O75385,compound,protein,1
11612883,CPI,P78334,compound,protein,0
11617559,CPI,O15075,compound,protein,1
11617559,CPI,P08069,compound,protein,1
11617559,CPI,P11309,compound,protein,1
11617559,CPI,P15056,compound,protein,1
11617559,CPI,P16591,compound,protein,1
11617559,CPI,P36507,compound,protein,1
11617559,CPI,P36888,compound,protein,1
11617559,CPI,P41240,compound,protein,1
11617559,CPI,P54762,compound,protein,1
11617559,CPI,Q2M2I8,compound,protein,1
11617559,CPI,Q8IU85,compound,protein,1
11617559,CPI,Q8IY84,compound,protein,1
11617559,CPI,Q9H4B4,compound,protein,1
11617559,CPI,Q9HC98,compound,protein,1
11617559,CPI,Q9UKE5,compound,protein,1
11617559,CPI,P02788,compound,protein,0
11617559,CPI,P30872,compound,protein,0
11617559,CPI,P33260,compound,protein,0
11617559,CPI,Q9NYK1,compound,protein,0
11617559,CPI,Q15185,compound,protein,0
11617559,CPI,P78334,compound,protein,0
11617559,CPI,Q14957,compound,protein,0
11617559,CPI,Q2NL67,compound,protein,0
11617559,CPI,P15954,compound,protein,0
11617559,CPI,P01579,compound,protein,0
11617559,CPI,P51580,compound,protein,0
11617559,CPI,Q8NHM5,compound,protein,0
11620908,CPI,P22607,compound,protein,1
11620908,CPI,Q96GD4,compound,protein,1
11620908,CPI,P00326,compound,protein,0
11625818,CPI,P23219,compound,protein,1
11625818,CPI,Q01959,compound,protein,1
11626560,CPI,O94804,compound,protein,1
11626560,CPI,P18825,compound,protein,1
11626560,CPI,P42345,compound,protein,1
11626560,CPI,P45984,compound,protein,1
11626560,CPI,P49336,compound,protein,1
11626560,CPI,P51956,compound,protein,1
11626560,CPI,P54762,compound,protein,1
11626560,CPI,Q07002,compound,protein,1
11626560,CPI,Q12809,compound,protein,1
11626560,CPI,Q13873,compound,protein,1
11626560,CPI,Q7KZI7,compound,protein,1
11626560,CPI,Q86V86,compound,protein,1
11626560,CPI,Q8IYT8,compound,protein,1
11626560,CPI,Q8TDC3,compound,protein,1
11626560,CPI,Q99759,compound,protein,1
11626560,CPI,Q9Y572,compound,protein,1
11626560,CPI,Q9H492,compound,protein,0
11626560,CPI,P68363,compound,protein,0
11626560,CPI,Q9BQB4,compound,protein,0
11626560,CPI,Q93050,compound,protein,0
11626560,CPI,Q14643,compound,protein,0
11626560,CPI,O15427,compound,protein,0
11626560,CPI,Q9Y5R2,compound,protein,0
11626560,CPI,Q9NRE1,compound,protein,0
11626560,CPI,Q05209,compound,protein,0
11626560,CPI,P36776,compound,protein,0
11634155,CPI,P14416,compound,protein,1
11634725,CPI,P12931,compound,protein,1
11634725,CPI,P41279,compound,protein,1
11634725,CPI,P51617,compound,protein,1
11634725,CPI,Q9GZT9,compound,protein,0
11640390,CPI,Q9UNQ0,compound,protein,1
11640390,CPI,Q05923,compound,protein,0
11644425,CPI,P17752,compound,protein,0
11656518,CPI,O15264,compound,protein,1
11656518,CPI,P21127,compound,protein,1
11656518,CPI,P22455,compound,protein,1
11656518,CPI,P42345,compound,protein,1
11656518,CPI,P45984,compound,protein,1
11656518,CPI,P78362,compound,protein,1
11656518,CPI,Q00536,compound,protein,1
11656518,CPI,Q13163,compound,protein,1
11656518,CPI,Q13546,compound,protein,1
11656518,CPI,Q14680,compound,protein,1
11656518,CPI,Q8WTQ7,compound,protein,1
11656518,CPI,Q9NWZ3,compound,protein,1
11656518,CPI,Q9UBE8,compound,protein,1
11656518,CPI,Q9UEW8,compound,protein,1
11656518,CPI,Q9UQM7,compound,protein,1
11656518,CPI,Q9Y6R4,compound,protein,1
11656518,CPI,Q13255,compound,protein,0
11656518,CPI,P15336,compound,protein,0
11656518,CPI,P17812,compound,protein,0
11656518,CPI,Q9H0H5,compound,protein,0
11656518,CPI,Q9Y698,compound,protein,0
11656518,CPI,Q9UGM1,compound,protein,0
11656518,CPI,Q96L21,compound,protein,0
11656518,CPI,O95864,compound,protein,0
11656518,CPI,P61313,compound,protein,0
11656518,CPI,P13497,compound,protein,0
11656518,CPI,Q16552,compound,protein,0
11656518,CPI,O95477,compound,protein,0
11656518,CPI,P62917,compound,protein,0
11656518,CPI,P55201,compound,protein,0
11674376,CPI,P37173,compound,protein,0
11689583,CPI,P10636,compound,protein,1
11689583,CPI,P35372,compound,protein,0
11707110,CPI,P63279,compound,protein,0
11712649,CPI,O75582,compound,protein,1
11712649,CPI,P08069,compound,protein,1
11712649,CPI,P36894,compound,protein,1
11712649,CPI,P37173,compound,protein,1
11712649,CPI,P42679,compound,protein,1
11712649,CPI,P49759,compound,protein,1
11712649,CPI,P49840,compound,protein,1
11712649,CPI,P54646,compound,protein,1
11712649,CPI,P54753,compound,protein,1
11712649,CPI,Q05655,compound,protein,1
11712649,CPI,Q32MK0,compound,protein,1
11712649,CPI,Q56UN5,compound,protein,1
11712649,CPI,Q99759,compound,protein,1
11712649,CPI,Q9NRM7,compound,protein,1
11712649,CPI,Q9NRP7,compound,protein,1
11712649,CPI,Q9H239,compound,protein,0
11712649,CPI,P23381,compound,protein,0
11712649,CPI,Q9UKQ2,compound,protein,0
11712649,CPI,Q01196,compound,protein,0
11712649,CPI,P25774,compound,protein,0
11712649,CPI,Q9BZ95,compound,protein,0
11712649,CPI,O60911,compound,protein,0
11712649,CPI,P17812,compound,protein,0
11712649,CPI,Q8TDD5,compound,protein,0
11712649,CPI,Q9ULC6,compound,protein,0
11712649,CPI,P54709,compound,protein,0
11712649,CPI,O15374,compound,protein,0
11713159,CPI,O94806,compound,protein,1
11713159,CPI,P07333,compound,protein,1
11713159,CPI,P27448,compound,protein,1
11713159,CPI,P30530,compound,protein,1
11713159,CPI,P34947,compound,protein,1
11713159,CPI,Q00535,compound,protein,1
11713159,CPI,Q07912,compound,protein,1
11713159,CPI,Q13557,compound,protein,1
11713159,CPI,Q8TDC3,compound,protein,1
11713159,CPI,Q9UQM7,compound,protein,1
11713159,CPI,Q15465,compound,protein,0
11713159,CPI,P23526,compound,protein,0
11713159,CPI,Q05209,compound,protein,0
11713159,CPI,P20648,compound,protein,0
11713159,CPI,P48169,compound,protein,0
11713159,CPI,P09488,compound,protein,0
11713159,CPI,Q8WUK0,compound,protein,0
11715767,CPI,O14920,compound,protein,1
11715767,CPI,P08581,compound,protein,1
11715767,CPI,P11362,compound,protein,1
11715767,CPI,P15735,compound,protein,1
11715767,CPI,Q08881,compound,protein,1
11715767,CPI,Q7L7X3,compound,protein,1
11715767,CPI,Q8N4C8,compound,protein,1
11715767,CPI,Q9HC98,compound,protein,1
11715767,CPI,P52789,compound,protein,0
11715767,CPI,P36776,compound,protein,0
11715767,CPI,P06865,compound,protein,0
11715767,CPI,Q9HC62,compound,protein,0
11715767,CPI,P48058,compound,protein,0
11715767,CPI,P59538,compound,protein,0
11716890,CPI,P31645,compound,protein,0
11717001,CPI,P09769,compound,protein,1
11717001,CPI,P0C264,compound,protein,1
11717001,CPI,P11802,compound,protein,1
11717001,CPI,P19525,compound,protein,1
11717001,CPI,P27037,compound,protein,1
11717001,CPI,Q00613,compound,protein,1
11717001,CPI,Q07002,compound,protein,1
11717001,CPI,Q08345,compound,protein,1
11717001,CPI,Q08881,compound,protein,1
11717001,CPI,Q12866,compound,protein,1
11717001,CPI,Q86Z02,compound,protein,1
11717001,CPI,Q8TDC3,compound,protein,1
11717001,CPI,Q96GD4,compound,protein,1
11717001,CPI,Q9HC98,compound,protein,1
11717001,CPI,Q9Y6M4,compound,protein,1
11717001,CPI,P20020,compound,protein,0
11717001,CPI,P51553,compound,protein,0
11717001,CPI,Q9Y256,compound,protein,0
11717001,CPI,Q99489,compound,protein,0
11717001,CPI,Q9UBR2,compound,protein,0
11717001,CPI,P18505,compound,protein,0
11717001,CPI,P05362,compound,protein,0
11717001,CPI,P60903,compound,protein,0
11717001,CPI,Q8TDX5,compound,protein,0
11717001,CPI,P56696,compound,protein,0
11717001,CPI,Q12888,compound,protein,0
11719003,CPI,Q8TEK3,compound,protein,0
1176,CPI,Q9Y251,compound,protein,0
1177322,CPI,Q16637,compound,protein,0
1177322,CPI,P47898,compound,protein,0
1183113,CPI,Q00975,compound,protein,1
11842604,CPI,P32238,compound,protein,0
11869580,CPI,Q96SW2,compound,protein,0
11870423,CPI,P18089,compound,protein,0
11872394,CPI,Q13423,compound,protein,0
1189521,CPI,O75030,compound,protein,1
