head,relation,tail,head_type,tail_type,label
10461815,CPI,Q6V1X1,compound,protein,0
10461815,CPI,P31639,compound,protein,0
10461815,CPI,P36969,compound,protein,0
10461815,CPI,O00180,compound,protein,0
10461815,CPI,Q9GZZ6,compound,protein,0
10461815,CPI,P10515,compound,protein,0
10461815,CPI,P26439,compound,protein,0
10461815,CPI,Q9NPI1,compound,protein,0
10461815,CPI,P28472,compound,protein,0
104741,CPI,P43220,compound,protein,0
10474339,CPI,Q13627,compound,protein,0
10474339,CPI,P49798,compound,protein,0
104850,CPI,O43613,compound,protein,1
104850,CPI,P08684,compound,protein,1
104850,CPI,P08913,compound,protein,1
104850,CPI,Q9HBW0,compound,protein,0
104865,CPI,Q9P2E9,compound,protein,0
105008,CPI,P35367,compound,protein,0
105008,CPI,O96013,compound,protein,0
105078,CPI,P37231,compound,protein,0
10521421,CPI,P30989,compound,protein,0
10531,CPI,P08588,compound,protein,1
10621,CPI,Q96GD4,compound,protein,1
10631,CPI,P04150,compound,protein,1
10687292,CPI,P22736,compound,protein,1
10742,CPI,O43570,compound,protein,1
10767,CPI,Q14524,compound,protein,1
10767,CPI,O95050,compound,protein,0
107704,CPI,Q15418,compound,protein,0
107715,CPI,P28566,compound,protein,1
107715,CPI,P30939,compound,protein,1
107715,CPI,Q93008,compound,protein,0
107715,CPI,Q6ZMT4,compound,protein,0
107715,CPI,Q99759,compound,protein,0
107751,CPI,P08913,compound,protein,1
107751,CPI,O15439,compound,protein,0
107905,CPI,O15056,compound,protein,1
107905,CPI,P41145,compound,protein,1
107905,CPI,Q96CA5,compound,protein,0
107905,CPI,O75469,compound,protein,0
107950,CPI,Q01959,compound,protein,0
107970,CPI,P21453,compound,protein,1
107970,CPI,P18858,compound,protein,0
108001,CPI,P05177,compound,protein,0
108029,CPI,P40933,compound,protein,0
108094,CPI,Q99700,compound,protein,0
108094,CPI,P35968,compound,protein,0
108107,CPI,P32418,compound,protein,1
108107,CPI,P37088,compound,protein,1
108107,CPI,P43004,compound,protein,0
108107,CPI,P48167,compound,protein,0
108137,CPI,O00142,compound,protein,0
108137,CPI,P35968,compound,protein,0
108182,CPI,P28566,compound,protein,1
108182,CPI,Q96K76,compound,protein,0
10831,CPI,P16499,compound,protein,1
10831,CPI,P20309,compound,protein,1
10831,CPI,P26196,compound,protein,0
1088438,CPI,O00329,compound,protein,0
1092458,CPI,Q99759,compound,protein,0
10947895,CPI,P30939,compound,protein,1
11012,CPI,P05023,compound,protein,1
11012,CPI,P51956,compound,protein,0
1103147,CPI,P11473,compound,protein,1
1103147,CPI,Q01344,compound,protein,1
11052,CPI,P18825,compound,protein,0
110635,CPI,O43193,compound,protein,1
110635,CPI,P15382,compound,protein,0
110635,CPI,Q96K76,compound,protein,0
110635,CPI,O15530,compound,protein,0
11095,CPI,P13674,compound,protein,0
11167602,CPI,P0DMS8,compound,protein,1
11167602,CPI,P29317,compound,protein,1
11167602,CPI,P35968,compound,protein,1
11167602,CPI,Q13233,compound,protein,1
11167602,CPI,P09086,compound,protein,0
11167602,CPI,P09936,compound,protein,0
1118253,CPI,P21728,compound,protein,0
1118253,CPI,P23975,compound,protein,0
11213558,CPI,O15197,compound,protein,1
11213558,CPI,O43283,compound,protein,1
11213558,CPI,P14616,compound,protein,1
11213558,CPI,P16591,compound,protein,1
11213558,CPI,P30291,compound,protein,1
11213558,CPI,P34947,compound,protein,1
11213558,CPI,P54753,compound,protein,1
11213558,CPI,P54756,compound,protein,1
11213558,CPI,Q00532,compound,protein,1
11213558,CPI,Q13705,compound,protein,1
11213558,CPI,Q99640,compound,protein,1
11213558,CPI,Q9BUB5,compound,protein,1
11213558,CPI,Q9P0L2,compound,protein,1
11213558,CPI,Q9UQ88,compound,protein,1
11213558,CPI,Q8WW43,compound,protein,0
11213558,CPI,Q15111,compound,protein,0
11213558,CPI,Q9BUL5,compound,protein,0
11213558,CPI,Q14832,compound,protein,0
11213558,CPI,Q9ULZ9,compound,protein,0
11213558,CPI,P17980,compound,protein,0
11213558,CPI,Q96SW2,compound,protein,0
11213558,CPI,Q6IA69,compound,protein,0
11213558,CPI,O15540,compound,protein,0
11214940,CPI,P45880,compound,protein,1
11224409,CPI,Q9P2E9,compound,protein,1
11226090,CPI,P34972,compound,protein,1
11226090,CPI,Q96LA8,compound,protein,0
11234052,CPI,P04629,compound,protein,1
11234052,CPI,P27448,compound,protein,1
11234052,CPI,P51955,compound,protein,1
11234052,CPI,P51956,compound,protein,1
11234052,CPI,P54764,compound,protein,1
11234052,CPI,Q07002,compound,protein,1
11234052,CPI,Q13177,compound,protein,1
11234052,CPI,Q52WX2,compound,protein,1
11234052,CPI,Q8NI60,compound,protein,1
11234052,CPI,Q9BZL6,compound,protein,1
11234052,CPI,Q9NYL2,compound,protein,1
11234052,CPI,Q9UEE5,compound,protein,1
11234052,CPI,Q9UPE1,compound,protein,1
11234052,CPI,O60603,compound,protein,0
11234052,CPI,Q9Y5K8,compound,protein,0
11234052,CPI,P29972,compound,protein,0
11234052,CPI,P22059,compound,protein,0
11234052,CPI,Q9NY65,compound,protein,0
11234052,CPI,Q14833,compound,protein,0
11234052,CPI,P32297,compound,protein,0
11243969,CPI,P27487,compound,protein,1
11243969,CPI,Q9Y6M4,compound,protein,0
11256587,CPI,P41597,compound,protein,1
1126109,CPI,Q14623,compound,protein,0
11272107,CPI,Q12931,compound,protein,0
11289,CPI,O75496,compound,protein,1
11289,CPI,P03372,compound,protein,1
11292191,CPI,P03372,compound,protein,0
11296282,CPI,Q96LA8,compound,protein,0
11327430,CPI,O00329,compound,protein,1
11338033,CPI,O75385,compound,protein,1
11338033,CPI,O75582,compound,protein,1
11338033,CPI,O95747,compound,protein,1
11338033,CPI,P0C264,compound,protein,1
11338033,CPI,P33981,compound,protein,1
11338033,CPI,P68400,compound,protein,1
11338033,CPI,P80192,compound,protein,1
11338033,CPI,Q02750,compound,protein,1
11338033,CPI,Q09013,compound,protein,1
11338033,CPI,Q13188,compound,protein,1
11338033,CPI,Q56UN5,compound,protein,1
11338033,CPI,Q86Y07,compound,protein,1
11338033,CPI,Q8WXR4,compound,protein,1
11338033,CPI,Q9H0K1,compound,protein,1
11338033,CPI,Q9NWZ3,compound,protein,1
11338033,CPI,Q9NY57,compound,protein,1
11338033,CPI,Q9P1W9,compound,protein,1
11338033,CPI,Q9P289,compound,protein,1
11338033,CPI,Q9P2K8,compound,protein,1
11338033,CPI,Q9Y243,compound,protein,1
11338033,CPI,Q92990,compound,protein,0
11338033,CPI,P07858,compound,protein,0
11338033,CPI,Q14832,compound,protein,0
11338033,CPI,P29973,compound,protein,0
11338033,CPI,P48061,compound,protein,0
11338033,CPI,P40926,compound,protein,0
11338033,CPI,P17812,compound,protein,0
11338033,CPI,P29034,compound,protein,0
11338033,CPI,Q15878,compound,protein,0
11338033,CPI,Q9P1Z3,compound,protein,0
11338033,CPI,P36544,compound,protein,0
11351968,CPI,P08588,compound,protein,0
11360300,CPI,Q14004,compound,protein,0
11364421,CPI,O15264,compound,protein,1
11364421,CPI,O75747,compound,protein,1
11364421,CPI,P07948,compound,protein,1
11364421,CPI,P29320,compound,protein,1
11364421,CPI,P36897,compound,protein,1
11364421,CPI,P45984,compound,protein,1
11364421,CPI,Q02779,compound,protein,1
11364421,CPI,Q16620,compound,protein,1
11364421,CPI,Q8IW41,compound,protein,1
11364421,CPI,Q9HCP0,compound,protein,1
11364421,CPI,P49862,compound,protein,0
11364421,CPI,Q96KS0,compound,protein,0
11364421,CPI,Q13002,compound,protein,0
11364421,CPI,P10515,compound,protein,0
11364421,CPI,Q05329,compound,protein,0
11364421,CPI,Q96JM7,compound,protein,0
11364421,CPI,Q9NZ08,compound,protein,0
11364421,CPI,P41440,compound,protein,0
11364421,CPI,P31040,compound,protein,0
11364421,CPI,Q96I99,compound,protein,0
11364421,CPI,P56385,compound,protein,0
11364421,CPI,P15144,compound,protein,0
11364421,CPI,Q99542,compound,protein,0
11364421,CPI,P41145,compound,protein,0
11403114,CPI,P06276,compound,protein,1
11427553,CPI,P31751,compound,protein,1
11427553,CPI,P50613,compound,protein,1
11427553,CPI,P57059,compound,protein,1
11427553,CPI,Q13153,compound,protein,1
11427553,CPI,Q16584,compound,protein,1
11427553,CPI,Q92918,compound,protein,1
11427553,CPI,Q9NQU5,compound,protein,1
11427553,CPI,Q9NZ42,compound,protein,0
11427553,CPI,Q14330,compound,protein,0
11427553,CPI,Q14181,compound,protein,0
11427553,CPI,Q13507,compound,protein,0
11427553,CPI,Q2TB90,compound,protein,0
11427553,CPI,P05556,compound,protein,0
11427553,CPI,P18847,compound,protein,0
11442891,CPI,P07947,compound,protein,1
11442891,CPI,P12931,compound,protein,1
11442891,CPI,P36888,compound,protein,1
11442891,CPI,Q96L34,compound,protein,1
11442891,CPI,P30990,compound,protein,0
11442891,CPI,P04839,compound,protein,0
11442891,CPI,P11137,compound,protein,0
11442891,CPI,P31644,compound,protein,0
11450633,CPI,P08684,compound,protein,1
11450633,CPI,P27487,compound,protein,1
11450633,CPI,P28223,compound,protein,1
11450633,CPI,P33261,compound,protein,1
11450633,CPI,P00480,compound,protein,0
11450633,CPI,P29317,compound,protein,0
11451527,CPI,P18564,compound,protein,0
11467730,CPI,P25105,compound,protein,0
11467730,CPI,P27338,compound,protein,0
114709,CPI,Q05209,compound,protein,0
1148,CPI,P23381,compound,protein,1
11485656,CPI,O75116,compound,protein,1
11485656,CPI,P15056,compound,protein,1
11485656,CPI,P21860,compound,protein,1
11485656,CPI,P22694,compound,protein,1
11485656,CPI,P29317,compound,protein,1
11485656,CPI,P49137,compound,protein,1
11485656,CPI,P50750,compound,protein,1
11485656,CPI,P51955,compound,protein,1
11485656,CPI,Q05397,compound,protein,1
11485656,CPI,Q06187,compound,protein,1
11485656,CPI,Q12852,compound,protein,1
11485656,CPI,Q86UE8,compound,protein,1
11485656,CPI,Q86Y07,compound,protein,1
11485656,CPI,Q8N568,compound,protein,1
11485656,CPI,Q96Q40,compound,protein,1
11485656,CPI,Q9H093,compound,protein,1
11485656,CPI,Q9HAZ1,compound,protein,1
11485656,CPI,Q9HBH9,compound,protein,1
11485656,CPI,Q9UIK4,compound,protein,1
11485656,CPI,P21281,compound,protein,0
11485656,CPI,P50993,compound,protein,0
11485656,CPI,Q969F8,compound,protein,0
11485656,CPI,Q13002,compound,protein,0
11485656,CPI,Q7RTT9,compound,protein,0
11485656,CPI,P16455,compound,protein,0
11485656,CPI,O60678,compound,protein,0
11485656,CPI,Q96BD0,compound,protein,0
11485656,CPI,P14207,compound,protein,0
11485656,CPI,O43184,compound,protein,0
11485656,CPI,P06858,compound,protein,0
11485656,CPI,Q16570,compound,protein,0
114924,CPI,Q86Z02,compound,protein,0
11493598,CPI,Q9Y2J8,compound,protein,0
11494412,CPI,P35499,compound,protein,0
11497983,CPI,P45984,compound,protein,1
11497983,CPI,Q9H0K1,compound,protein,1
11497983,CPI,Q9UKQ2,compound,protein,0
11497983,CPI,P84098,compound,protein,0
11503972,CPI,Q14191,compound,protein,0
11507802,CPI,P24557,compound,protein,0
11507802,CPI,Q9H422,compound,protein,0
1150897,CPI,Q13946,compound,protein,0
115113,CPI,Q13075,compound,protein,0
11519070,CPI,P08173,compound,protein,1
11524144,CPI,P36897,compound,protein,1
11524144,CPI,P45880,compound,protein,0
11531745,CPI,P18847,compound,protein,0
11531745,CPI,O00206,compound,protein,0
11556711,CPI,P33261,compound,protein,1
11556711,CPI,P78417,compound,protein,1
11556711,CPI,Q9NUW8,compound,protein,1
11560787,CPI,P18564,compound,protein,0
11561674,CPI,P33261,compound,protein,1
11561674,CPI,O75897,compound,protein,0
11597537,CPI,P53671,compound,protein,1
11617559,CPI,P00519,compound,protein,1
11617559,CPI,P07949,compound,protein,1
11617559,CPI,P31749,compound,protein,1
11617559,CPI,P42338,compound,protein,1
11617559,CPI,P42685,compound,protein,1
11617559,CPI,P46734,compound,protein,1
11617559,CPI,Q00536,compound,protein,1
11617559,CPI,Q13153,compound,protein,1
11617559,CPI,Q13627,compound,protein,1
11617559,CPI,Q16832,compound,protein,1
11617559,CPI,Q96L34,compound,protein,1
11617559,CPI,Q9UPZ9,compound,protein,1
11617559,CPI,Q9Y4K4,compound,protein,1
11617559,CPI,Q9ULA0,compound,protein,0
11617559,CPI,P23946,compound,protein,0
11617559,CPI,Q15109,compound,protein,0
11617559,CPI,O00401,compound,protein,0
11617559,CPI,Q9UNK4,compound,protein,0
11617559,CPI,P17812,compound,protein,0
11617559,CPI,Q8N5Z0,compound,protein,0
11617559,CPI,P19113,compound,protein,0
11617559,CPI,P06756,compound,protein,0
11617559,CPI,Q16647,compound,protein,0
11617559,CPI,Q9NYV7,compound,protein,0
11617559,CPI,P28065,compound,protein,0
11617559,CPI,P41440,compound,protein,0
11617559,CPI,Q86TI2,compound,protein,0
11626560,CPI,O15530,compound,protein,1
11626560,CPI,O43353,compound,protein,1
11626560,CPI,O75676,compound,protein,1
11626560,CPI,P00519,compound,protein,1
11626560,CPI,P08172,compound,protein,1
11626560,CPI,P11309,compound,protein,1
11626560,CPI,P14616,compound,protein,1
11626560,CPI,P15056,compound,protein,1
11626560,CPI,P21860,compound,protein,1
11626560,CPI,P32298,compound,protein,1
11626560,CPI,P49336,compound,protein,1
11626560,CPI,P53355,compound,protein,1
11626560,CPI,Q00535,compound,protein,1
11626560,CPI,Q02156,compound,protein,1
11626560,CPI,Q13233,compound,protein,1
11626560,CPI,Q6DT37,compound,protein,1
11626560,CPI,Q8IYT8,compound,protein,1
11626560,CPI,Q96D53,compound,protein,1
11626560,CPI,Q9H1R3,compound,protein,1
11626560,CPI,Q9P2K8,compound,protein,1
11626560,CPI,Q9H7Z7,compound,protein,0
11626560,CPI,P31939,compound,protein,0
11626560,CPI,Q14697,compound,protein,0
11626560,CPI,P48449,compound,protein,0
11640390,CPI,O15550,compound,protein,0
11647372,CPI,P42338,compound,protein,1
11656518,CPI,O00329,compound,protein,1
11656518,CPI,O75747,compound,protein,1
11656518,CPI,O95747,compound,protein,1
11656518,CPI,O96013,compound,protein,1
11656518,CPI,P09769,compound,protein,1
11656518,CPI,P12931,compound,protein,1
11656518,CPI,P28482,compound,protein,1
11656518,CPI,P43403,compound,protein,1
11656518,CPI,P46734,compound,protein,1
11656518,CPI,P48729,compound,protein,1
11656518,CPI,Q13164,compound,protein,1
11656518,CPI,Q8IU85,compound,protein,1
11656518,CPI,Q8TD30,compound,protein,0
11656518,CPI,Q14973,compound,protein,0
11656518,CPI,P48549,compound,protein,0
11656518,CPI,Q8WUK0,compound,protein,0
11656518,CPI,P62917,compound,protein,0
11656518,CPI,Q9ULA0,compound,protein,0
11656518,CPI,Q86TP1,compound,protein,0
11656518,CPI,P21439,compound,protein,0
11656518,CPI,P56385,compound,protein,0
11656518,CPI,P09238,compound,protein,0
11656518,CPI,Q9BV23,compound,protein,0
11658860,CPI,P23975,compound,protein,1
11667893,CPI,O00506,compound,protein,1
11667893,CPI,O60331,compound,protein,1
11667893,CPI,P06241,compound,protein,1
11667893,CPI,P07333,compound,protein,1
11667893,CPI,P21127,compound,protein,1
11667893,CPI,P27361,compound,protein,1
11667893,CPI,P37023,compound,protein,1
11667893,CPI,P51812,compound,protein,1
11667893,CPI,P52333,compound,protein,1
11667893,CPI,P53779,compound,protein,1
11667893,CPI,Q00526,compound,protein,1
11667893,CPI,Q04759,compound,protein,1
11667893,CPI,Q13164,compound,protein,1
11667893,CPI,Q13177,compound,protein,1
11667893,CPI,Q13627,compound,protein,1
11667893,CPI,Q6XUX3,compound,protein,1
11667893,CPI,Q86UE8,compound,protein,1
11667893,CPI,Q8IWQ3,compound,protein,1
11667893,CPI,Q9NQU5,compound,protein,1
11667893,CPI,Q9UEE5,compound,protein,1
11667893,CPI,Q9UQ88,compound,protein,1
11667893,CPI,Q9UI12,compound,protein,0
11667893,CPI,P32418,compound,protein,0
11667893,CPI,P11086,compound,protein,0
11667893,CPI,P48544,compound,protein,0
11667893,CPI,Q14697,compound,protein,0
11667893,CPI,Q12888,compound,protein,0
11667893,CPI,P54687,compound,protein,0
11667893,CPI,Q9Y5Z0,compound,protein,0
11667893,CPI,Q96CA5,compound,protein,0
11667893,CPI,P43005,compound,protein,0
11667893,CPI,Q01344,compound,protein,0
11667893,CPI,P43487,compound,protein,0
11683,CPI,Q6W5P4,compound,protein,1
11683,CPI,Q92887,compound,protein,0
11687907,CPI,Q96KQ7,compound,protein,0
11689883,CPI,P54803,compound,protein,0
11703255,CPI,Q14004,compound,protein,0
11703255,CPI,O00750,compound,protein,0
11705608,CPI,Q8TDR2,compound,protein,0
11712649,CPI,O15075,compound,protein,1
11712649,CPI,O15264,compound,protein,1
11712649,CPI,O75914,compound,protein,1
11712649,CPI,O96017,compound,protein,1
11712649,CPI,P08922,compound,protein,1
11712649,CPI,P09619,compound,protein,1
11712649,CPI,P0C1S8,compound,protein,1
11712649,CPI,P20794,compound,protein,1
11712649,CPI,P49336,compound,protein,1
11712649,CPI,P49841,compound,protein,1
11712649,CPI,Q15418,compound,protein,1
11712649,CPI,Q8IVH8,compound,protein,1
11712649,CPI,Q8TDR2,compound,protein,1
11712649,CPI,Q96NX5,compound,protein,1
11712649,CPI,Q99755,compound,protein,1
11712649,CPI,Q9H4B4,compound,protein,1
11712649,CPI,Q9NSY1,compound,protein,1
11712649,CPI,Q9Y2H1,compound,protein,1
11712649,CPI,O95298,compound,protein,0
11712649,CPI,P36969,compound,protein,0
11712649,CPI,Q9H2X9,compound,protein,0
11712649,CPI,P54886,compound,protein,0
11712649,CPI,Q8NFI3,compound,protein,0
11712649,CPI,Q9Y2J8,compound,protein,0
11712649,CPI,P46721,compound,protein,0
11712649,CPI,O60427,compound,protein,0
11712649,CPI,P41229,compound,protein,0
11712649,CPI,Q9NR63,compound,protein,0
11712649,CPI,Q8IYM2,compound,protein,0
11712649,CPI,P08172,compound,protein,0
11713159,CPI,P18074,compound,protein,1
11713159,CPI,P42685,compound,protein,1
11713159,CPI,P49840,compound,protein,1
11713159,CPI,Q00535,compound,protein,1
11713159,CPI,Q13627,compound,protein,1
11713159,CPI,Q14004,compound,protein,1
11713159,CPI,Q9NSY1,compound,protein,1
11713159,CPI,Q9UHD2,compound,protein,1
11713159,CPI,Q9Y698,compound,protein,0
11713159,CPI,P13726,compound,protein,0
11713159,CPI,Q9UHA3,compound,protein,0
11713159,CPI,Q14181,compound,protein,0
11713159,CPI,Q9NYW0,compound,protein,0
11713159,CPI,P21281,compound,protein,0
11713159,CPI,P43490,compound,protein,0
11715767,CPI,P07333,compound,protein,1
11715767,CPI,P49336,compound,protein,1
11715767,CPI,P51451,compound,protein,1
11715767,CPI,Q86V86,compound,protein,1
11715767,CPI,Q9Y4K4,compound,protein,1
11715767,CPI,Q15761,compound,protein,0
11715767,CPI,P11678,compound,protein,0
11715767,CPI,P47712,compound,protein,0
11715767,CPI,Q96BD0,compound,protein,0
11717001,CPI,O75116,compound,protein,1
11717001,CPI,O75582,compound,protein,1
11717001,CPI,O95747,compound,protein,1
11717001,CPI,P29376,compound,protein,1
11717001,CPI,P78362,compound,protein,1
11717001,CPI,Q08881,compound,protein,1
11717001,CPI,Q13233,compound,protein,1
11717001,CPI,Q16288,compound,protein,1
11717001,CPI,Q52WX2,compound,protein,1
11717001,CPI,Q8NEV4,compound,protein,1
11717001,CPI,Q92918,compound,protein,1
11717001,CPI,Q99683,compound,protein,1
11717001,CPI,Q9H1R3,compound,protein,1
11717001,CPI,Q9Y587,compound,protein,0
11717001,CPI,P09936,compound,protein,0
11717001,CPI,P01303,compound,protein,0
11717001,CPI,O75900,compound,protein,0
11717001,CPI,O75311,compound,protein,0
11749858,CPI,Q9UNK4,compound,protein,0
11754511,CPI,P04278,compound,protein,0
11771279,CPI,P23975,compound,protein,0
11773081,CPI,P32238,compound,protein,0
1177322,CPI,P28335,compound,protein,0
11831,CPI,Q86Z02,compound,protein,0
11862,CPI,P55201,compound,protein,0
11869537,CPI,P10275,compound,protein,1
11869537,CPI,Q93096,compound,protein,0
11869580,CPI,P03372,compound,protein,1
11869580,CPI,Q9H6Z9,compound,protein,0
11869602,CPI,Q6JQN1,compound,protein,0
11870423,CPI,P18825,compound,protein,0
11872394,CPI,P02818,compound,protein,0
11875278,CPI,O95050,compound,protein,0
119,CPI,P21397,compound,protein,0
119031,CPI,P78536,compound,protein,1
119031,CPI,P15884,compound,protein,0
119053,CPI,P35462,compound,protein,0
119369,CPI,P30559,compound,protein,1
119373,CPI,Q9UNQ0,compound,protein,1
11949646,CPI,Q12851,compound,protein,0
11949646,CPI,Q9UHC9,compound,protein,0
11949652,CPI,P27487,compound,protein,1
11955716,CPI,P07900,compound,protein,1
11957615,CPI,P27348,compound,protein,0
11957615,CPI,P23975,compound,protein,0
119584,CPI,P54764,compound,protein,0
119607,CPI,P14416,compound,protein,1
119607,CPI,P18825,compound,protein,1
119607,CPI,P27449,compound,protein,0
119607,CPI,Q9UJT1,compound,protein,0
11973736,CPI,P07202,compound,protein,0
11977753,CPI,P11309,compound,protein,1
11977753,CPI,P35968,compound,protein,1
11977753,CPI,P51817,compound,protein,1
11977753,CPI,O00222,compound,protein,0
11977753,CPI,P78348,compound,protein,0
11977753,CPI,Q9UBB5,compound,protein,0
11977753,CPI,O43148,compound,protein,0
11978813,CPI,P35368,compound,protein,1
11978813,CPI,P55769,compound,protein,0
12001014,CPI,Q9Y5Z0,compound,protein,0
1201549,CPI,Q12809,compound,protein,1
12035,CPI,O14920,compound,protein,1
12035,CPI,P54132,compound,protein,1
121396,CPI,P39877,compound,protein,0
1218,CPI,P28838,compound,protein,0
121846,CPI,Q86Z02,compound,protein,0
121846,CPI,P53778,compound,protein,0
121891,CPI,P31645,compound,protein,1
122023,CPI,Q05397,compound,protein,0
122023,CPI,P78356,compound,protein,0
122136,CPI,P09172,compound,protein,1
122136,CPI,P35462,compound,protein,1
122136,CPI,P36969,compound,protein,0
122327,CPI,P08684,compound,protein,1
122327,CPI,P20340,compound,protein,0
122327,CPI,Q99700,compound,protein,0
122335,CPI,Q13470,compound,protein,0
12309103,CPI,P54646,compound,protein,0
1234,CPI,P41145,compound,protein,1
12358880,CPI,Q15418,compound,protein,0
123619,CPI,P32238,compound,protein,1
123619,CPI,P46098,compound,protein,1
123619,CPI,Q9UGH3,compound,protein,0
123619,CPI,P49356,compound,protein,0
123619,CPI,Q9NZ08,compound,protein,0
123619,CPI,O43184,compound,protein,0
123631,CPI,P12931,compound,protein,1
123631,CPI,P30291,compound,protein,1
123631,CPI,Q16620,compound,protein,1
123631,CPI,Q96NX5,compound,protein,1
123631,CPI,Q99755,compound,protein,1
123631,CPI,Q9HBY8,compound,protein,1
